episode,episode_rewards,max_obj,suc_datas
166,5,662,63
167,6,675,87
168,5,648,58
169,2,672,24
170,3,665,42
171,2,654,24
172,7,599,80
173,4,654,48
174,12,695,138
175,7,622,89
176,4,733,72
177,6,656,72
178,11,656,130
179,7,653,110
180,2,675,24
181,5,640,63
182,5,619,91
183,3,628,54
184,4,645,54
185,4,667,40
186,7,674,80
187,3,616,39
188,10,680,130
189,8,646,118
190,4,667,48
191,0,612,0
192,6,686,71
193,8,672,99
194,2,657,34
195,6,666,114
196,3,645,47
197,5,644,68
198,6,683,76
199,10,682,158
200,6,640,77
201,7,672,84
202,4,645,58
203,0,607,0
204,6,648,84
205,2,683,40
206,8,639,116
207,6,652,94
208,8,686,102
209,1,579,13
210,6,648,77
211,5,661,62
212,6,646,75
213,8,694,101
214,5,630,56
215,9,617,114
216,5,643,60
217,10,657,125
218,6,618,70
219,4,616,48
220,7,641,80
221,2,600,24
222,1,549,12
223,4,588,48
224,11,551,134
225,8,540,96
226,12,598,142
227,8,548,96
228,9,569,111
229,8,549,99
230,7,546,86
231,7,550,84
232,6,585,74
233,5,557,60
234,7,560,84
235,6,574,72
236,6,607,72
237,9,565,108
238,9,610,108
239,7,610,86
240,12,540,149
241,6,561,74
242,10,635,120
243,15,626,185
244,9,572,108
245,9,632,108
246,8,604,96
247,8,595,96
248,11,624,130
249,11,552,132
250,6,567,72
251,10,605,120
252,5,566,60
253,12,614,142
254,11,566,130
255,13,544,153
256,9,598,108
257,4,568,48
258,11,578,131
259,11,590,131
260,12,587,142
261,5,546,60
262,10,600,120
263,9,625,108
264,6,618,70
265,9,621,108
266,12,600,143
267,11,642,132
268,7,659,80
269,4,631,48
270,7,634,82
271,13,697,146
272,11,693,118
273,13,724,144
274,12,711,130
275,12,702,130
276,14,765,152
277,12,710,128
278,15,718,166
279,12,707,130
280,12,721,128
281,10,748,108
282,15,675,166
283,12,723,144
284,10,684,106
285,8,613,82
286,9,669,100
287,8,601,82
288,8,581,82
289,14,710,168
290,9,588,102
291,11,655,126
292,12,662,128
293,9,651,102
294,8,565,80
295,12,660,128
296,10,626,114
297,14,634,168
298,12,641,144
299,10,617,114
300,11,635,124
301,12,709,146
302,11,684,134
303,9,621,102
304,13,678,156
305,11,668,116
306,8,672,100
307,11,689,126
308,11,645,126
309,11,650,116
310,10,640,112
311,9,708,110
312,10,611,104
313,8,627,90
314,9,655,102
315,10,681,120
316,10,660,120
317,9,683,102
318,11,685,124
319,8,664,80
320,5,669,60
321,10,652,120
322,9,634,100
323,9,653,100
324,9,679,110
325,10,636,120
326,9,651,100
327,8,629,80
328,8,643,80
329,9,694,110
330,8,618,80
331,10,611,120
332,10,631,120
333,8,642,80
334,11,639,202
335,11,625,200
336,11,640,205
337,9,653,165
338,10,611,178
339,12,634,206
340,9,633,161
341,15,622,260
342,13,657,231
343,14,690,219
344,10,572,182
345,9,566,146
346,8,655,112
347,12,572,174
348,6,543,72
349,9,547,133
350,17,623,242
351,12,673,174
352,10,698,145
353,6,669,72
354,11,683,162
355,11,662,162
356,5,653,60
357,6,678,72
358,12,687,174
359,6,660,72
360,10,682,145
361,12,670,174
362,12,673,174
363,6,688,72
364,6,666,72
365,6,651,72
366,6,655,72
367,12,573,144
368,12,557,144
369,10,594,120
370,13,568,164
371,13,562,164
372,14,573,184
373,6,619,72
374,6,614,72
375,7,614,82
376,7,596,82
377,7,588,82
378,5,577,60
379,7,587,82
380,5,549,60
381,7,592,82
382,7,578,82
383,7,546,82
384,6,520,72
385,5,504,60
386,6,519,72
387,6,539,72
388,12,586,152
389,12,580,152
390,13,596,154
391,13,633,154
392,14,618,164
393,13,609,162
394,13,608,162
395,13,601,162
396,13,605,162
397,13,601,162
398,16,604,191
399,15,603,178
400,9,512,109
401,11,526,135
402,11,517,135
403,11,509,135
404,11,506,135
405,14,534,156
406,15,541,166
407,15,545,166
408,15,561,166
409,15,540,166
410,24,579,266
411,18,590,198
412,24,559,266
413,24,572,266
414,24,575,266
415,24,582,266
416,24,633,266
417,21,629,232
418,13,649,144
419,13,656,144
420,14,710,164
421,16,695,194
422,15,804,184
423,15,741,174
424,16,767,176
425,17,751,208
426,17,734,192
427,17,745,208
428,15,718,168
429,16,762,180
430,16,727,196
431,13,759,142
432,12,737,146
433,16,711,196
434,16,728,196
435,16,709,196
436,10,702,124
437,14,719,172
438,14,720,172
439,14,708,172
440,10,737,124
441,15,772,186
442,13,777,148
443,13,768,156
444,13,743,156
445,13,763,156
446,13,766,156
447,13,772,156
448,13,779,156
449,13,765,156
450,13,761,156
451,14,784,168
452,13,756,156
453,13,764,156
454,13,752,156
455,13,755,156
456,13,728,156
457,13,742,156
458,14,726,168
459,13,757,156
460,12,750,136
461,12,740,146
462,11,742,134
463,11,743,134
464,11,735,134
465,12,714,146
466,11,730,134
467,11,772,134
468,12,781,146
469,10,757,124
470,12,767,146
471,12,774,146
472,11,791,134
473,9,789,110
474,13,812,142
475,12,815,130
476,13,812,142
477,18,828,214
478,13,821,142
479,13,808,142
480,13,840,142
481,13,847,142
482,13,838,142
483,12,770,144
484,6,717,72
485,6,725,72
486,6,718,72
487,7,733,82
488,6,707,72
489,13,756,154
490,6,699,72
491,7,686,82
492,6,668,72
493,6,652,72
494,6,676,72
495,6,678,72
496,6,638,72
497,6,640,72
498,13,669,154
499,11,722,132
500,13,643,154
501,13,696,154
502,12,699,168
503,12,685,168
504,11,673,142
505,20,620,264
506,20,620,264
507,5,611,60
508,13,679,154
509,18,632,226
510,18,608,226
511,6,571,72
512,11,563,142
513,11,578,142
514,13,607,178
515,9,503,124
516,10,530,140
517,10,511,140
518,11,528,152
519,11,555,156
520,11,569,156
521,11,587,156
522,12,597,166
523,12,552,166
524,4,486,48
525,3,472,36
526,3,465,36
527,3,462,36
528,3,454,36
529,3,471,36
530,3,505,36
531,3,509,36
532,4,532,48
533,4,528,48
534,4,535,48
535,5,538,60
536,5,538,60
537,7,565,84
538,3,512,36
539,3,491,36
540,4,499,48
541,3,495,36
542,9,566,108
543,6,571,72
544,15,596,175
545,12,585,142
546,12,608,142
547,13,658,153
548,12,667,142
549,13,684,153
550,12,679,142
551,12,692,142
552,12,686,142
553,12,675,142
554,9,677,144
555,8,681,111
556,10,695,140
557,8,683,124
558,8,700,124
559,9,659,160
560,12,725,144
561,13,693,164
562,15,753,188
563,11,685,140
564,10,692,129
565,11,675,140
566,10,684,129
567,10,684,129
568,10,651,129
569,10,657,129
570,6,648,75
571,7,605,86
572,9,634,118
573,7,607,86
574,7,636,86
575,6,609,103
576,9,640,136
577,8,618,125
578,6,637,103
579,6,628,103
580,6,627,103
581,6,634,103
582,7,645,96
583,9,631,136
584,7,642,96
585,16,674,195
586,14,687,168
587,13,711,148
588,14,716,168
589,12,713,136
590,11,704,116
591,14,736,168
592,8,635,80
593,8,632,80
594,10,662,120
595,12,684,146
596,12,685,146
597,10,690,120
598,12,705,146
599,12,712,146
600,12,701,146
601,10,730,120
602,10,734,120
603,10,733,120
604,9,709,93
605,9,685,93
606,14,758,176
607,13,710,146
608,14,727,176
609,9,678,116
610,8,658,96
611,8,671,96
612,10,689,136
613,10,683,136
614,9,689,116
615,9,688,109
616,10,645,120
617,8,695,96
618,10,692,120
619,9,664,107
620,7,660,84
621,7,675,84
622,7,699,84
623,7,673,84
624,6,666,72
625,9,691,110
626,8,655,97
627,10,645,150
628,12,679,175
629,12,683,175
630,12,691,174
631,12,724,174
632,11,705,157
633,9,709,129
634,4,675,48
635,7,686,84
636,7,679,84
637,9,699,108
638,11,728,132
639,8,663,96
640,5,691,61
641,5,688,61
642,7,693,86
643,8,692,95
644,9,673,108
645,9,684,108
646,11,669,144
647,11,690,144
648,11,762,144
649,11,768,144
650,11,785,144
651,9,722,118
652,12,744,158
653,12,744,158
654,12,751,158
655,12,744,158
656,12,752,158
657,12,753,158
658,12,751,158
659,12,768,158
660,12,732,158
661,12,746,158
662,13,764,168
663,13,748,168
664,12,747,158
665,12,737,158
666,12,728,158
667,12,743,158
668,12,711,158
669,11,733,144
670,11,738,144
671,11,740,144
672,12,757,158
673,12,790,158
674,11,771,146
675,12,791,158
676,12,788,158
677,12,774,158
678,12,765,158
679,12,748,158
680,14,745,176
681,14,707,172
682,15,764,166
683,20,739,236
684,21,711,249
685,16,742,180
686,14,670,152
687,14,686,152
688,13,698,140
689,14,672,152
690,14,675,152
691,14,678,152
692,14,684,152
693,13,704,140
694,11,676,120
695,9,662,108
696,10,652,121
697,7,637,82
698,14,639,152
699,14,659,152
700,14,636,152
701,14,618,152
702,14,638,152
703,14,653,152
704,14,666,152
705,14,658,152
706,13,686,140
707,14,661,152
708,14,660,152
709,14,650,152
710,14,653,152
711,14,656,152
712,14,661,152
713,14,662,152
714,18,656,204
715,17,630,192
716,18,600,204
717,14,502,174
718,14,503,174
719,13,500,154
720,14,551,166
721,13,464,154
722,13,528,154
723,9,583,108
724,13,533,154
725,13,537,154
726,13,532,154
727,13,542,154
728,13,546,154
729,12,540,144
730,13,563,156
731,12,570,144
732,12,573,144
733,12,670,144
734,12,554,144
735,12,547,144
736,6,589,72
737,6,578,72
738,6,576,72
739,6,594,72
740,6,580,72
741,5,574,60
742,5,667,60
743,11,657,140
744,10,648,120
745,7,650,85
746,7,663,85
747,7,690,85
748,7,668,85
749,6,670,72
750,6,674,72
751,11,747,142
752,7,694,85
753,11,709,142
754,6,690,72
755,6,696,72
756,11,753,142
757,13,763,178
758,11,782,142
759,13,788,178
760,9,804,116
761,13,831,178
762,7,800,85
763,11,824,156
764,12,844,168
765,11,708,164
766,5,697,80
767,5,687,80
768,7,736,106
769,8,691,112
770,7,721,106
771,8,660,112
772,7,704,106
773,11,711,150
774,11,677,154
775,10,680,142
776,8,718,108
777,7,634,100
778,5,657,68
779,8,654,90
780,11,657,129
781,10,672,113
782,10,652,113
783,10,671,113
784,10,688,120
785,9,691,110
786,11,699,136
787,12,696,152
788,12,704,134
789,12,708,134
790,14,763,174
791,11,738,136
792,13,766,153
793,12,747,142
794,11,748,136
795,14,788,174
796,14,784,174
797,13,789,158
798,12,775,152
799,14,799,172
800,13,815,160
801,13,803,160
802,16,821,200
803,14,798,176
804,14,794,172
805,14,826,172
806,14,808,172
807,15,818,188
808,14,787,172
809,16,787,200
810,17,821,210
811,16,725,198
812,14,793,176
813,16,773,198
814,11,745,128
815,11,752,128
816,17,781,209
817,16,790,196
818,18,778,226
819,18,776,226
820,11,788,128
821,17,766,212
822,18,733,226
823,18,745,226
824,17,783,210
825,17,784,210
826,17,789,210
827,17,794,210
828,18,783,226
829,18,793,226
830,19,775,239
831,18,797,223
832,19,795,250
833,18,824,230
834,16,805,188
835,18,840,230
836,17,812,207
837,11,776,134
838,10,789,113
839,16,861,196
840,16,893,190
841,10,836,156
842,11,847,146
843,11,912,138
844,15,917,185
845,10,889,126
846,12,870,150
847,10,877,126
848,10,879,126
849,10,856,126
850,11,865,138
851,5,833,60
852,11,865,138
853,11,842,138
854,10,836,125
855,11,845,138
856,11,828,138
857,13,818,160
858,13,828,160
859,11,823,138
860,12,821,150
861,7,776,82
862,7,796,82
863,7,802,82
864,10,831,125
865,7,811,82
866,10,815,145
867,10,832,125
868,5,734,60
869,5,820,60
870,10,786,120
871,7,743,92
872,10,732,120
873,12,726,136
874,12,774,136
875,9,757,118
876,4,614,52
877,5,622,72
878,9,750,118
879,12,714,156
880,7,706,82
881,8,778,94
882,8,762,94
883,12,770,156
884,6,701,72
885,7,712,82
886,5,748,60
887,7,732,82
888,8,709,94
889,7,727,82
890,8,631,120
891,6,679,80
892,7,730,82
893,9,731,107
894,7,695,82
895,5,711,60
896,8,745,95
897,7,736,85
898,9,738,106
899,9,738,106
900,9,721,106
901,8,730,96
902,9,745,106
903,8,713,96
904,8,694,96
905,9,701,110
906,8,699,96
907,18,728,203
908,17,772,189
909,13,789,140
910,6,674,72
911,5,683,60
912,6,687,72
913,5,690,60
914,5,688,60
915,5,664,60
916,6,671,72
917,11,653,116
918,14,701,168
919,13,781,148
920,14,761,168
921,14,768,168
922,7,693,90
923,8,681,104
924,4,609,66
925,6,533,88
926,10,557,134
927,12,555,158
928,12,551,158
929,11,527,138
930,6,545,92
931,5,527,72
932,4,584,40
933,9,653,105
934,10,622,115
935,12,633,128
936,12,640,128
937,12,637,128
938,12,639,128
939,12,649,128
940,12,640,128
941,12,649,128
942,12,665,128
943,12,677,146
944,12,658,128
945,14,684,168
946,13,672,148
947,13,672,148
948,11,642,128
949,8,650,84
950,8,664,84
951,13,592,188
952,11,612,152
953,12,616,162
954,12,603,150
955,21,657,294
956,12,643,182
957,11,669,165
958,18,674,268
959,13,678,202
960,13,668,194
961,12,680,152
962,14,702,178
963,12,712,152
964,9,717,110
965,12,719,152
966,10,710,120
967,9,715,110
968,9,722,110
969,9,737,110
970,9,726,110
971,10,737,112
972,9,732,110
973,7,737,70
974,9,724,110
975,14,745,174
976,9,727,110
977,9,732,110
978,9,752,106
979,11,740,132
980,11,764,138
981,18,720,214
982,19,719,226
983,11,800,138
984,11,781,138
985,11,752,138
986,11,762,138
987,17,715,208
988,11,773,138
989,11,787,138
990,11,705,138
991,11,707,138
992,11,733,138
993,11,719,138
994,10,736,128
995,10,700,128
996,10,713,128
997,10,730,128
998,10,739,128
999,16,755,192
1000,17,765,212
1001,18,783,222
1002,19,747,234
1003,24,701,286
1004,23,756,276
1005,18,764,222
1006,23,709,276
1007,23,703,276
1008,18,749,222
1009,17,752,202
1010,18,723,222
1011,14,741,164
1012,15,741,176
1013,14,736,164
1014,14,753,164
1015,14,750,164
1016,13,740,150
1017,12,676,136
1018,8,708,130
1019,13,713,150
1020,12,690,136
1021,12,691,136
1022,14,700,164
1023,13,701,150
1024,11,700,122
1025,7,735,90
1026,7,712,94
1027,8,711,104
1028,4,690,52
1029,7,716,82
1030,4,702,52
1031,13,711,154
1032,11,668,122
1033,12,659,136
1034,11,661,122
1035,10,626,108
1036,7,695,82
1037,8,616,80
1038,9,674,94
1039,8,695,80
1040,11,706,122
1041,10,706,108
1042,6,719,60
1043,10,691,108
1044,9,689,94
1045,7,717,74
1046,10,693,108
1047,9,703,94
1048,9,668,94
1049,7,690,70
1050,7,702,70
1051,7,723,70
1052,8,694,80
1053,8,641,80
1054,8,650,80
1055,9,647,100
1056,13,713,148
1057,12,743,128
1058,13,708,148
1059,13,737,148
1060,11,717,116
1061,11,710,116
1062,11,722,116
1063,11,739,116
1064,11,728,124
1065,12,762,136
1066,11,778,124
1067,11,731,124
1068,11,701,118
1069,12,728,144
1070,11,735,116
1071,12,750,136
1072,11,739,116
1073,11,741,124
1074,11,773,124
1075,12,799,128
1076,11,758,124
1077,10,754,104
1078,13,781,142
1079,14,808,156
1080,12,789,128
1081,12,774,128
1082,12,762,128
1083,13,802,148
1084,11,808,116
1085,12,851,128
1086,12,803,128
1087,14,795,156
1088,12,816,128
1089,10,829,106
1090,12,843,128
1091,13,810,148
1092,13,725,161
1093,16,786,184
1094,11,801,128
1095,5,697,68
1096,7,718,88
1097,11,772,131
1098,10,685,135
1099,10,683,135
1100,7,702,94
1101,9,743,120
1102,9,695,111
1103,7,713,92
1104,4,711,48
1105,12,794,144
1106,11,740,148
1107,16,808,198
1108,14,769,192
1109,16,798,198
1110,18,799,212
1111,17,805,210
1112,15,815,186
1113,15,853,178
1114,16,828,198
1115,15,826,186
1116,14,793,194
1117,13,779,174
1118,11,801,148
1119,11,731,142
1120,12,735,162
1121,10,752,120
1122,12,763,162
1123,10,741,120
1124,9,743,108
1125,10,740,120
1126,13,700,166
1127,12,704,156
1128,13,694,166
1129,11,711,142
1130,12,738,154
1131,16,694,202
1132,15,676,192
1133,12,644,154
1134,13,656,166
1135,14,677,178
1136,11,661,132
1137,25,763,316
1138,12,720,158
1139,12,720,158
1140,17,684,216
1141,12,683,156
1142,15,672,192
1143,18,724,232
1144,9,696,120
1145,16,713,192
1146,17,712,204
1147,18,709,216
1148,16,695,192
1149,16,690,192
1150,15,679,180
1151,17,734,202
1152,21,672,250
1153,20,680,238
1154,20,679,238
1155,20,666,238
1156,20,676,238
1157,21,674,250
1158,20,676,238
1159,20,667,238
1160,21,643,250
1161,21,647,250
1162,20,656,238
1163,20,642,238
1164,20,613,238
1165,19,646,226
1166,20,656,238
1167,19,657,226
1168,19,644,226
1169,19,650,226
1170,19,646,226
1171,19,672,226
1172,19,665,226
1173,21,656,250
1174,20,677,238
1175,20,663,238
1176,20,687,238
1177,20,679,236
1178,18,681,212
1179,20,667,238
1180,20,672,238
1181,20,630,238
1182,20,654,238
1183,20,673,238
1184,20,633,238
1185,20,669,238
1186,21,685,250
1187,20,674,238
1188,13,634,140
1189,16,636,184
1190,14,649,160
1191,14,642,160
1192,14,667,160
1193,13,648,148
1194,19,690,226
1195,19,682,226
1196,19,681,226
1197,19,683,226
1198,21,730,250
1199,20,719,238
1200,20,743,238
1201,20,745,238
1202,18,753,212
1203,20,772,238
1204,19,715,224
1205,20,783,238
1206,20,752,238
1207,20,799,238
1208,20,755,238
1209,20,760,238
1210,11,712,116
1211,16,697,176
1212,11,686,116
1213,12,731,128
1214,12,716,128
1215,12,729,128
1216,16,737,176
1217,16,806,176
1218,16,765,176
1219,16,774,176
1220,16,808,176
1221,16,799,176
1222,16,796,176
1223,16,766,176
1224,16,769,176
1225,12,759,128
1226,16,769,176
1227,16,769,176
1228,14,719,152
1229,16,811,176
1230,16,756,176
1231,12,794,128
1232,12,812,128
1233,12,811,128
1234,16,822,176
1235,12,820,128
1236,16,825,176
1237,16,810,176
1238,18,835,206
1239,16,819,176
1240,16,834,184
1241,16,829,176
1242,16,835,176
1243,16,837,176
1244,16,780,176
1245,16,851,176
1246,19,837,220
1247,20,843,232
1248,16,842,176
1249,16,837,176
1250,16,788,176
1251,16,826,176
1252,13,889,140
1253,13,870,140
1254,21,844,243
1255,13,842,140
1256,20,806,232
1257,14,860,152
1258,20,851,232
1259,12,780,130
1260,12,760,130
1261,14,771,152
1262,14,766,152
1263,13,709,140
1264,20,755,232
1265,20,754,232
1266,20,795,232
1267,20,753,232
1268,20,763,232
1269,20,748,232
1270,20,776,232
1271,14,742,164
1272,14,732,164
1273,14,716,164
1274,23,733,299
1275,26,757,335
1276,17,764,204
1277,25,770,333
1278,18,751,251
1279,15,727,190
1280,17,751,198
1281,8,732,106
1282,17,746,214
1283,15,760,178
1284,14,786,166
1285,15,774,178
1286,14,727,166
1287,14,726,166
1288,17,734,202
1289,17,735,204
1290,10,731,110
1291,16,736,182
1292,15,738,170
1293,12,763,156
1294,13,755,176
1295,13,762,176
1296,25,834,300
1297,25,833,300
1298,23,801,274
1299,23,793,274
1300,23,848,276
1301,24,807,288
1302,26,844,312
1303,21,840,266
1304,27,811,324
1305,18,782,212
1306,26,783,310
1307,27,849,324
1308,27,860,324
1309,27,851,324
1310,27,846,324
1311,28,831,336
1312,25,813,298
1313,28,846,336
1314,28,853,336
1315,20,745,238
1316,28,805,336
1317,27,750,324
1318,27,788,324
1319,20,695,240
1320,20,738,240
1321,21,778,266
1322,14,695,180
1323,20,740,240
1324,20,715,240
1325,21,746,264
1326,12,657,158
1327,12,652,154
1328,13,649,168
1329,14,668,180
1330,13,663,168
1331,22,747,276
1332,14,685,180
1333,26,680,312
1334,21,699,266
1335,26,683,312
1336,21,694,252
1337,21,701,252
1338,25,706,300
1339,21,699,252
1340,21,669,252
1341,22,692,262
1342,19,695,226
1343,19,697,226
1344,13,674,140
1345,13,691,140
1346,13,684,140
1347,13,689,140
1348,13,685,140
1349,12,705,128
1350,13,669,140
1351,12,665,128
1352,13,683,140
1353,13,681,140
1354,13,670,140
1355,12,699,128
1356,16,678,190
1357,16,685,190
1358,16,692,190
1359,19,723,226
1360,19,714,226
1361,19,730,226
1362,19,718,226
1363,20,690,238
1364,19,713,226
1365,19,707,226
1366,19,705,226
1367,19,711,226
1368,19,701,226
1369,19,700,226
1370,20,690,238
1371,19,700,226
1372,19,696,226
1373,17,706,200
1374,15,769,176
1375,16,741,188
1376,16,728,190
1377,19,739,244
1378,16,749,188
1379,18,752,214
1380,14,775,164
1381,14,762,164
1382,14,749,164
1383,16,726,190
1384,12,748,140
1385,14,755,167
1386,13,756,154
1387,14,747,167
1388,13,728,154
1389,11,721,130
1390,13,732,154
1391,12,682,144
1392,11,731,130
1393,7,659,94
1394,7,661,94
1395,7,634,94
1396,7,636,94
1397,7,646,94
1398,7,655,94
1399,7,650,94
1400,7,679,94
1401,16,707,188
1402,15,724,176
1403,17,720,201
1404,16,709,188
1405,16,720,188
1406,17,722,201
1407,16,746,188
1408,16,780,188
1409,16,783,188
1410,16,793,188
1411,16,784,188
1412,17,794,201
1413,16,771,188
1414,13,771,154
1415,14,787,164
1416,14,778,164
1417,14,750,162
1418,13,766,150
1419,14,772,164
1420,14,762,164
1421,14,775,164
1422,14,773,164
1423,14,793,164
1424,14,776,164
1425,17,793,200
1426,14,763,162
1427,19,753,226
1428,21,760,250
1429,19,753,231
1430,15,769,178
1431,20,753,243
1432,16,789,188
1433,15,776,176
1434,16,788,188
1435,15,814,176
1436,18,822,212
1437,15,804,176
1438,15,829,176
1439,18,819,212
1440,16,811,188
1441,17,819,200
1442,12,744,141
1443,10,711,104
1444,10,707,104
1445,9,714,97
1446,9,747,92
1447,11,736,126
1448,10,730,104
1449,11,717,122
1450,11,735,116
1451,10,751,104
1452,10,755,104
1453,10,738,104
1454,9,672,92
1455,10,659,104
1456,8,685,82
1457,11,656,118
1458,12,656,128
1459,10,650,104
1460,10,652,104
1461,11,652,116
1462,12,653,138
1463,10,649,104
1464,10,629,109
1465,10,674,104
1466,10,720,104
1467,10,705,104
1468,12,713,128
1469,11,676,116
1470,10,662,104
1471,11,674,116
1472,12,669,128
1473,15,703,164
1474,15,739,164
1475,15,650,164
1476,15,684,164
1477,13,689,140
1478,12,651,128
1479,12,621,128
1480,15,646,164
1481,15,644,164
1482,17,662,191
1483,17,674,191
1484,16,632,176
1485,16,699,176
1486,16,665,176
1487,16,665,176
1488,16,661,176
1489,16,697,176
1490,16,680,176
1491,16,693,176
1492,15,652,164
1493,16,664,176
1494,16,668,176
1495,16,661,176
1496,16,669,176
1497,16,666,176
1498,16,699,176
1499,16,693,176
1500,13,695,140
1501,13,670,140
1502,14,677,152
1503,13,677,140
1504,12,682,128
1505,12,680,128
1506,12,685,128
1507,12,702,128
1508,13,710,140
1509,13,681,140
1510,13,667,140
1511,13,664,140
1512,13,660,140
1513,12,687,128
1514,13,691,140
1515,13,713,140
1516,13,740,140
1517,13,729,140
1518,13,767,140
1519,12,711,140
1520,17,798,198
1521,15,753,176
1522,13,761,148
1523,19,805,250
1524,20,784,260
1525,18,836,212
1526,25,787,330
1527,21,798,272
1528,18,864,212
1529,26,819,342
1530,19,851,224
1531,17,829,222
1532,18,794,242
1533,28,772,369
1534,28,767,369
1535,17,758,222
1536,18,793,242
1537,28,757,369
1538,21,749,287
1539,11,844,146
1540,19,869,226
1541,26,780,338
1542,12,843,158
1543,11,821,146
1544,14,787,190
1545,13,793,170
1546,19,820,228
1547,11,816,146
1548,17,776,240
1549,10,807,134
1550,18,842,212
1551,17,812,208
1552,12,789,128
1553,12,773,128
1554,11,751,116
1555,16,713,188
1556,16,726,188
1557,10,729,102
1558,20,760,254
1559,16,693,188
1560,9,668,100
1561,16,679,188
1562,15,696,176
1563,16,717,188
1564,16,689,188
1565,16,694,188
1566,16,686,188
1567,15,699,176
1568,13,694,150
1569,9,672,100
1570,7,685,70
1571,8,706,80
1572,10,714,102
1573,9,692,100
1574,9,687,100
1575,8,689,80
1576,9,679,100
1577,14,734,164
1578,15,740,176
1579,14,727,164
1580,14,735,164
1581,13,733,154
1582,14,742,164
1583,14,743,164
1584,14,750,164
1585,14,751,164
1586,18,704,215
1587,17,701,202
1588,13,707,150
1589,15,675,177
1590,14,648,164
1591,15,675,176
1592,15,673,176
1593,14,701,166
1594,19,585,234
1595,14,732,166
1596,14,704,166
1597,13,667,154
1598,14,717,174
1599,15,713,194
1600,14,726,166
1601,14,725,166
1602,15,720,186
1603,14,714,166
1604,15,718,186
1605,17,654,208
1606,13,710,154
1607,13,689,154
1608,13,631,154
1609,12,614,140
1610,13,631,154
1611,13,655,150
1612,13,622,154
1613,14,630,164
1614,13,626,154
1615,14,713,162
1616,15,723,174
1617,15,721,174
1618,16,766,186
1619,14,715,162
1620,16,745,184
1621,16,739,188
1622,18,718,212
1623,17,736,198
1624,18,672,212
1625,17,724,198
1626,16,738,186
1627,16,744,184
1628,15,777,172
1629,16,766,184
1630,17,765,198
1631,16,766,184
1632,16,777,184
1633,17,733,200
1634,17,748,198
1635,16,786,184
1636,16,772,184
1637,16,771,184
1638,15,784,172
1639,16,747,186
1640,16,769,186
1641,16,761,186
1642,16,762,186
1643,16,773,186
1644,16,762,186
1645,16,768,186
1646,16,755,186
1647,16,761,186
1648,17,752,198
1649,17,754,198
1650,17,760,198
1651,15,705,176
1652,17,764,198
1653,17,771,198
1654,17,777,198
1655,16,762,186
1656,17,744,200
1657,18,692,212
1658,17,709,200
1659,17,717,200
1660,17,736,200
