0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
2.384615384615385,0.23809523809523808,0.4444444444444444,0.0,2.4705882352941173,0.6956521739130435,0.16666666666666666,0.14285714285714285,5.12,6.666666666666668,0.0,2.7500000000000004,1.0,3.958333333333333,4.142857142857142,0.25,2.652173913043478,0.0,5.75,0.6153846153846154,1.3199999999999998,5.5,2.3809523809523805,1.9130434782608694,2.9090909090909087,0.6,2.8666666666666667,9.5625,4.933333333333334,0.6363636363636364,0.0,2.4666666666666672,1.6875,1.5,2.111111111111111,0.8000000000000002,1.3333333333333333,0.3684210526315789,0.72,9.555555555555555,0.0,0.0,5.545454545454545,3.944444444444444,0.0,2.3076923076923075,5.2,3.7391304347826084,0.375,0.8888888888888891,3.9230769230769234,0.3571428571428571,2.0,0.5384615384615385,6.6875,0.7857142857142857,0.9473684210526315,0.0,0.34782608695652173,2.25,1.3043478260869565,0.6363636363636362,4.6,3.1999999999999997,2.0,0.16,0.14285714285714285,3.45,0.8695652173913043,1.782608695652174,1.6086956521739129,7.357142857142857
4.538461538461538,1.6666666666666665,0.0,0.1875,2.588235294117647,0.43478260869565216,1.6666666666666665,0.047619047619047616,2.76,8.222222222222223,3.3333333333333335,1.25,1.4000000000000001,3.0416666666666665,2.7857142857142856,0.49999999999999994,0.9130434782608695,0.0,5.8125,1.2307692307692306,1.2800000000000002,7.499999999999999,3.095238095238095,2.4347826086956523,4.727272727272727,2.15,0.6666666666666666,7.5625,5.6,1.5454545454545454,0.18181818181818182,2.1333333333333333,4.0,3.8000000000000003,5.0,0.7999999999999999,0.2,0.15789473684210525,0.2,7.333333333333334,0.0,0.0,4.636363636363636,2.2222222222222223,1.7999999999999998,2.4615384615384617,5.0,3.5652173913043477,0.0625,0.4444444444444444,3.846153846153846,0.0,1.6666666666666665,2.0769230769230766,2.875,1.0714285714285712,0.631578947368421,0.6190476190476191,0.9130434782608696,1.95,1.2608695652173911,0.6363636363636364,7.3,1.4,1.9444444444444442,0.36000000000000004,1.9285714285714282,1.25,0.08695652173913043,2.1739130434782608,1.9130434782608692,3.9285714285714284
5.692307692307692,1.5238095238095235,0.0,0.0,2.0,0.3913043478260869,0.3333333333333333,0.47619047619047616,4.12,5.888888888888888,2.2222222222222223,5.416666666666667,2.4800000000000004,4.541666666666667,5.428571428571429,0.08333333333333333,1.9130434782608696,0.0,5.3125,4.0,3.1199999999999997,5.3999999999999995,4.761904761904762,4.130434782608696,7.363636363636364,1.3,1.2,9.375,4.266666666666667,0.9545454545454545,0.0,2.466666666666667,1.875,2.0,4.111111111111112,1.2,1.4666666666666666,0.10526315789473684,0.04,9.555555555555555,0.0,0.0,4.545454545454545,2.5,1.0666666666666667,1.3076923076923077,3.7333333333333334,2.8695652173913047,0.5625,1.0555555555555556,4.0,0.0,1.625,1.9230769230769231,2.75,1.6428571428571426,1.0,2.5238095238095237,0.30434782608695654,1.7,1.5652173913043477,2.4090909090909087,3.5999999999999996,3.6,2.0,0.04,1.0,2.45,0.0,2.1739130434782608,1.7826086956521738,4.785714285714286
6.153846153846153,1.380952380952381,0.0,0.0,1.2941176470588236,0.17391304347826086,1.5833333333333337,0.6666666666666666,4.16,5.0,0.0,3.6666666666666665,1.1600000000000001,4.291666666666667,3.714285714285714,0.25,1.4782608695652177,0.5263157894736842,4.125,1.307692307692308,0.64,2.5,2.476190476190476,2.739130434782608,4.545454545454545,1.9999999999999996,2.933333333333333,9.1875,5.066666666666666,1.1363636363636362,0.7272727272727273,2.7333333333333334,2.375,2.6,2.6666666666666665,1.0,1.0,0.5789473684210527,0.08,10.555555555555555,0.0,0.0,4.636363636363637,2.333333333333333,0.0,0.38461538461538464,3.866666666666667,3.217391304347826,0.5,1.7777777777777781,3.4615384615384612,0.0,3.4583333333333335,1.8461538461538463,3.3125,0.7142857142857142,0.9473684210526316,0.0,0.21739130434782608,1.7999999999999998,1.9565217391304346,0.9090909090909091,6.6000000000000005,2.8666666666666667,3.0,0.12,0.8571428571428572,4.800000000000001,0.2608695652173913,1.5652173913043477,1.6956521739130435,5.5
4.153846153846154,1.5714285714285714,0.8888888888888888,0.1875,3.352941176470588,1.0,0.9999999999999999,0.3333333333333333,2.6000000000000005,5.222222222222222,0.7777777777777777,4.916666666666666,1.5600000000000003,3.7916666666666665,2.142857142857143,2.4166666666666665,1.8695652173913042,0.0,5.3125,0.7692307692307692,1.04,4.4,2.476190476190476,2.739130434782609,6.272727272727273,2.05,0.6666666666666666,7.1875,3.733333333333334,1.0909090909090908,0.18181818181818182,4.333333333333333,2.4375,1.9000000000000001,4.111111111111112,1.1,1.5333333333333332,0.42105263157894735,0.0,7.444444444444445,0.0,0.6818181818181819,5.363636363636363,3.0,0.33333333333333337,3.3846153846153846,5.066666666666666,2.3478260869565215,0.875,1.2222222222222223,2.923076923076923,0.0,1.3750000000000002,1.3076923076923075,2.875,1.0714285714285714,0.8947368421052632,0.0,0.3913043478260869,2.9000000000000004,1.7391304347826086,0.6818181818181818,5.8999999999999995,2.1333333333333337,1.8333333333333335,1.1600000000000001,1.2142857142857142,1.9000000000000001,0.0,2.4782608695652177,1.478260869565217,7.142857142857143
3.6923076923076925,0.8571428571428571,0.0,0.3125,2.4705882352941173,0.21739130434782608,0.8333333333333333,0.0,3.76,10.777777777777779,0.0,3.583333333333333,2.32,2.9166666666666665,6.428571428571428,1.5833333333333333,1.5652173913043477,0.5789473684210527,7.5625,0.9230769230769231,1.68,7.6,4.571428571428571,2.565217391304348,7.545454545454545,1.25,0.2,5.0,3.5333333333333337,0.6363636363636364,0.09090909090909091,2.666666666666667,1.5625,2.6,2.888888888888889,1.1,0.6666666666666667,1.4736842105263157,0.48,8.444444444444443,0.0,0.7272727272727273,4.681818181818182,2.666666666666666,0.0,1.9999999999999998,7.0,2.913043478260869,0.1875,2.2777777777777777,3.769230769230769,0.21428571428571427,1.2916666666666665,1.0769230769230769,2.0,2.142857142857143,1.1052631578947367,0.0,0.826086956521739,1.25,1.7391304347826089,0.7727272727272727,2.8,2.2,1.8333333333333335,0.4,1.4999999999999998,1.2000000000000004,0.0,2.6521739130434785,1.434782608695652,2.928571428571429
3.230769230769231,1.1904761904761902,0.0,0.0,1.9411764705882355,0.9130434782608696,0.8333333333333333,0.5714285714285714,2.880000000000001,6.0,0.0,3.5833333333333335,1.2,3.6250000000000004,3.8571428571428577,1.1666666666666665,1.6521739130434783,0.0,5.375,0.9230769230769231,0.8,4.5,2.238095238095238,2.173913043478261,5.181818181818182,2.0999999999999996,0.9333333333333333,8.0,6.200000000000001,0.6363636363636364,0.09090909090909091,5.0,1.625,1.5,2.5555555555555554,1.1000000000000003,0.7333333333333334,0.21052631578947367,0.12,11.777777777777777,0.0,0.0,6.363636363636363,3.9444444444444438,0.0,2.5384615384615383,3.5333333333333337,1.9130434782608694,0.375,1.8888888888888888,4.6923076923076925,0.0,1.5416666666666665,1.307692307692308,3.375,1.5714285714285712,0.3684210526315789,0.0,0.7826086956521738,3.0000000000000004,1.782608695652174,0.9545454545454545,5.6000000000000005,2.6,2.222222222222222,0.48000000000000004,0.7857142857142856,2.25,0.13043478260869565,1.608695652173913,2.5217391304347827,6.357142857142858
5.538461538461538,1.6666666666666667,0.2222222222222222,0.375,1.5882352941176472,0.9130434782608695,1.0833333333333333,0.5714285714285714,3.2800000000000002,5.888888888888888,1.6666666666666665,3.75,3.04,3.7499999999999996,2.8571428571428577,1.75,1.3913043478260867,0.0,5.5625,0.8461538461538463,1.92,5.4,3.7619047619047623,2.913043478260869,8.636363636363637,2.55,0.4666666666666667,7.0625,3.1333333333333333,1.227272727272727,0.0,4.0,1.1875,1.8,2.7777777777777777,1.05,1.0,0.631578947368421,0.48000000000000004,7.333333333333333,0.0,0.0,5.0,2.055555555555556,1.4666666666666666,1.6923076923076923,6.3999999999999995,3.130434782608696,0.75,1.7222222222222223,4.6923076923076925,0.6428571428571428,1.0833333333333335,1.8461538461538463,2.25,1.1428571428571426,1.105263157894737,0.7619047619047619,0.9565217391304348,1.4500000000000002,1.9999999999999998,1.1363636363636362,6.9,3.8,2.2777777777777777,0.8,0.5714285714285714,2.15,0.08695652173913043,1.7826086956521738,1.4347826086956519,4.357142857142858
3.5384615384615383,0.9047619047619047,0.4444444444444444,0.125,3.117647058823529,0.7391304347826086,3.0833333333333335,0.14285714285714285,3.04,6.333333333333333,0.0,3.5833333333333335,1.7600000000000002,3.083333333333333,2.714285714285714,1.5833333333333333,4.260869565217392,0.0,6.625,0.6153846153846154,1.8000000000000003,3.9000000000000004,3.3809523809523805,2.6956521739130435,5.909090909090909,0.75,2.3333333333333335,7.5625,2.9333333333333336,1.5454545454545454,0.0,2.6666666666666665,1.875,1.0,2.4444444444444446,0.85,1.1333333333333333,0.5789473684210527,0.6400000000000001,6.777777777777778,0.0,0.0,3.7727272727272725,3.0555555555555554,0.0,2.1538461538461537,5.933333333333333,3.6086956521739126,0.3125,0.7777777777777779,5.0769230769230775,0.0,2.7083333333333335,0.3076923076923077,2.75,3.0,0.5789473684210527,0.6190476190476191,0.21739130434782608,1.4500000000000002,1.9130434782608694,0.40909090909090906,3.8999999999999995,3.066666666666667,3.9444444444444446,0.32,0.14285714285714285,3.1500000000000004,0.0,2.652173913043478,1.9565217391304346,3.071428571428571
6.692307692307692,1.4285714285714284,0.3333333333333333,0.0,2.7647058823529407,0.5652173913043478,2.9166666666666665,0.0,3.04,3.555555555555556,0.0,4.333333333333334,2.04,4.916666666666667,2.2857142857142856,0.25,1.6956521739130437,0.0,8.3125,1.8461538461538465,1.08,2.8,4.238095238095238,3.9565217391304346,8.090909090909092,1.6499999999999997,1.9999999999999998,9.6875,3.533333333333333,1.727272727272727,1.0909090909090908,4.333333333333334,2.1875,1.2000000000000002,4.777777777777778,0.6000000000000001,1.4666666666666666,0.10526315789473684,0.0,7.999999999999999,0.0,0.0,6.18181818181818,2.388888888888889,0.0,0.6153846153846154,5.866666666666666,4.478260869565218,0.0,0.3888888888888889,3.0000000000000004,0.0,1.7916666666666667,2.0000000000000004,3.75,1.4999999999999998,0.47368421052631576,0.0,0.13043478260869565,1.45,1.6956521739130435,1.4090909090909092,3.9,3.5999999999999996,1.6666666666666667,0.32,0.4285714285714285,3.3999999999999995,0.0,2.739130434782609,1.5217391304347827,4.571428571428571
