episode,episode_rewards,max_obj,suc_datas
525,12,1706,170
526,16,1724,212
527,14,1711,195
528,16,1708,212
529,10,1711,125
530,15,1715,198
531,18,1693,261
532,13,1710,182
533,20,1775,271
534,19,1721,264
535,11,1841,158
536,13,1782,180
537,6,1851,86
538,6,1735,78
539,5,1658,64
540,6,1773,81
541,9,1798,114
542,9,1657,146
543,8,1615,110
544,13,1627,190
545,15,1638,215
546,8,1565,100
547,8,1520,100
548,9,1460,134
549,6,1511,86
550,10,1474,137
551,12,1457,167
552,10,1458,137
553,10,1411,145
554,17,1539,254
555,8,1350,120
556,4,1474,44
557,8,1627,113
558,11,1433,165
559,9,1478,114
560,13,1579,181
561,8,1466,112
562,7,1483,104
563,12,1621,150
564,22,1769,324
565,13,1688,179
566,14,1619,214
567,15,1606,225
568,10,1475,145
569,10,1570,149
570,12,1566,187
571,5,1577,81
572,12,1547,180
573,5,1518,70
574,11,1627,153
575,12,1582,164
576,13,1423,195
577,9,1473,126
578,9,1659,124
579,13,1482,200
580,12,1432,196
581,17,1309,267
582,14,1452,224
583,19,1448,295
584,11,1529,166
585,9,1498,132
586,9,1473,132
587,17,1657,253
588,23,1695,358
589,21,1814,307
590,15,1708,225
591,9,1662,144
592,15,1709,207
593,17,1736,251
594,19,1760,301
595,10,1594,165
596,9,1746,134
597,23,1793,341
598,15,1734,231
599,14,1727,209
600,5,1887,55
601,14,1639,209
602,15,1826,213
603,9,1878,105
604,17,1707,238
605,19,1843,265
606,25,1722,367
607,14,1849,177
608,5,1825,55
609,16,1815,219
610,13,1735,178
611,15,1764,220
612,19,1828,280
613,11,1792,157
614,18,1771,264
615,12,1748,187
616,20,1773,308
617,18,1721,274
618,14,1705,216
619,6,1684,86
620,18,1685,272
621,15,1648,236
622,9,1817,129
623,19,1726,296
624,19,1729,296
625,16,1746,244
626,18,1742,276
627,7,1785,109
628,15,1760,240
629,11,1766,171
630,12,1817,194
631,20,1653,315
632,17,1723,269
633,13,1800,216
634,5,1727,80
635,15,1658,235
636,5,1699,80
637,14,1671,229
638,7,1771,110
639,18,1737,284
640,21,1765,315
641,18,1674,274
642,26,1668,403
643,14,1731,215
644,15,1762,234
645,23,1726,358
646,18,1769,285
647,13,1767,198
648,21,1736,329
649,25,1798,364
650,24,1920,355
651,10,1964,154
652,29,1770,424
653,24,1679,367
654,23,1773,350
655,15,1896,222
656,15,1728,218
657,21,1717,311
658,11,1833,164
659,11,1718,168
660,9,1793,136
661,8,1899,118
662,8,1667,118
663,10,1821,155
664,16,1850,240
665,10,1836,162
666,12,1744,177
667,14,1955,207
668,20,1745,297
669,11,1800,182
670,19,1806,285
671,18,1780,253
672,11,1809,151
673,17,1668,256
674,15,1583,233
675,7,1722,107
676,13,1831,183
677,7,1723,107
678,16,1701,242
679,12,1797,168
680,11,1651,169
681,12,1689,168
682,15,1588,212
683,12,1814,162
684,8,1795,118
685,9,1840,129
686,16,1616,241
687,6,1932,66
688,6,1744,96
689,5,1744,55
690,13,1649,165
691,13,1639,173
692,15,1606,207
693,9,1603,129
694,7,1629,102
695,8,1355,113
696,10,1741,140
697,8,1734,113
698,11,1711,176
699,14,1656,214
700,7,1851,107
701,15,1676,215
702,7,1856,107
703,6,1855,66
704,5,1738,80
705,12,1751,182
706,15,1836,225
707,14,1672,198
708,14,1643,211
709,8,1656,115
710,4,1678,64
711,14,1666,203
712,6,1932,66
713,6,1712,86
714,8,1818,118
715,11,1848,151
716,10,1914,140
717,6,1599,90
718,12,1652,176
719,9,1681,129
720,6,1812,96
721,12,1731,172
722,6,1727,86
723,9,1687,126
724,5,1728,80
725,8,1828,113
726,7,1911,107
727,12,1686,167
728,9,1616,131
729,5,1748,80
730,7,1909,77
731,10,1641,135
732,10,1761,125
733,14,1672,193
734,12,1798,153
735,14,1606,192
736,18,1682,248
737,13,1653,178
738,14,1644,196
739,16,1747,221
740,13,1769,194
741,15,1497,213
742,11,1560,162
743,14,1532,192
744,15,1646,206
745,12,1626,172
746,11,1636,154
747,12,1664,180
748,14,1740,195
749,20,1687,288
750,6,1813,66
751,16,1913,209
752,8,1587,106
753,20,1818,289
754,10,1574,146
755,14,1710,184
756,23,1778,351
757,19,1730,285
758,18,1711,248
759,14,1725,199
760,13,1632,197
761,14,1627,201
762,18,1724,249
763,13,1898,164
764,15,1792,214
765,15,1656,213
766,10,1680,128
767,14,1638,204
768,20,1638,286
769,18,1720,266
770,17,1584,235
771,21,1747,282
772,17,1776,249
773,13,1718,193
774,10,1475,134
775,17,1608,247
776,18,1642,258
777,16,1623,239
778,12,1475,171
779,13,1465,170
780,19,1610,279
781,20,1607,293
782,14,1596,184
783,17,1560,255
784,28,1689,416
785,20,1814,268
786,15,1656,206
787,15,1647,216
788,13,1595,188
789,10,1632,125
790,16,1625,208
791,18,1651,222
792,12,1501,137
793,17,1508,209
794,16,1540,184
795,12,1462,140
796,13,1541,135
797,11,1436,130
798,10,1501,118
799,10,1559,142
800,5,1616,55
801,5,1722,55
802,11,1574,139
803,5,1415,67
804,9,1503,114
805,11,1461,145
806,15,1593,217
807,16,1676,199
808,13,1523,192
809,8,1496,112
810,7,1594,89
811,5,1822,55
812,10,1660,125
813,6,1474,87
814,6,1402,100
815,19,1707,289
816,10,1536,134
817,13,1553,185
818,14,1655,194
819,13,1632,185
820,11,1500,155
821,11,1588,164
822,14,1674,199
823,11,1754,151
824,8,1620,113
825,11,1644,161
826,16,1807,221
827,12,1811,167
828,6,1822,66
829,11,1679,161
830,11,1832,151
831,12,1769,184
832,16,1808,233
833,19,1767,274
834,11,1817,151
835,15,1676,222
836,19,1808,274
837,10,1846,135
838,21,1620,284
839,15,1828,231
840,15,1815,222
841,18,1880,260
842,12,1929,150
843,15,1829,210
844,8,1990,91
845,15,1864,210
846,15,1836,217
847,7,1908,81
848,15,1642,222
849,6,1870,66
850,13,1742,180
851,13,1719,196
852,12,1852,174
853,18,1801,268
854,17,1831,267
855,6,1804,66
856,15,1707,232
857,11,1910,151
858,17,1815,265
859,15,1781,215
860,17,1768,272
861,21,1721,323
862,10,1904,125
863,17,1693,217
864,16,1897,236
865,20,1784,259
866,7,1906,77
867,27,1896,399
868,24,1791,368
869,14,1785,199
870,12,1648,141
871,22,1737,301
872,12,1788,191
873,16,1726,256
874,16,1868,243
875,25,1948,382
876,22,1787,336
877,27,1782,365
878,20,1736,268
879,16,1810,233
880,15,1696,222
881,14,1785,206
882,12,1811,125
883,13,1851,136
884,20,1749,255
885,6,1938,66
886,16,1714,225
887,6,1905,66
888,18,1742,285
889,19,1802,233
890,14,1802,196
891,23,1800,343
892,20,1797,312
893,18,1816,282
894,10,1829,125
895,21,1786,280
896,12,1932,126
897,15,1768,184
898,13,1704,200
899,16,1840,236
900,19,1713,234
901,14,1823,199
902,12,1925,162
903,7,1986,77
904,6,1986,66
905,16,1915,255
906,25,1928,380
907,21,1809,315
908,6,1973,66
909,13,1708,191
910,15,1783,217
911,8,1980,88
912,10,1854,154
913,7,1886,92
914,24,1867,368
915,16,1852,241
916,14,1729,199
917,20,1886,297
918,13,1876,207
919,17,1861,237
920,17,1926,237
921,30,2025,424
922,6,2010,66
923,17,1872,195
924,15,1837,221
925,15,1881,209
926,19,1910,234
927,10,1962,117
928,21,1921,288
929,21,1909,275
930,18,1909,220
931,22,1716,332
932,16,1789,202
933,21,1776,321
934,17,1871,224
935,7,2034,80
936,11,1779,156
937,24,1911,328
938,18,1808,253
939,17,1903,205
940,6,1880,66
941,15,1913,205
942,12,1943,150
943,19,1784,242
944,24,1751,331
945,15,1807,205
946,15,1738,218
947,15,1795,208
948,13,1674,151
949,13,1848,136
950,12,1889,193
951,12,2056,150
952,6,2069,66
953,13,1760,150
954,10,1788,151
955,15,1777,205
956,23,1800,319
957,21,1733,274
958,9,1914,114
959,17,1952,235
960,17,1910,246
961,12,1709,183
962,17,1813,238
963,10,1795,148
964,18,1916,251
965,17,1903,237
966,16,1905,235
967,17,1780,242
968,11,1848,139
969,10,1870,125
970,13,1876,194
971,18,1861,256
972,19,1895,257
973,7,1973,80
974,9,1915,114
975,16,1910,207
976,5,1892,80
977,19,1878,247
978,20,1853,263
979,8,1870,118
980,19,1810,284
981,12,1927,150
982,20,1780,263
983,8,2021,91
984,21,1736,304
985,6,1936,66
986,23,1870,338
987,14,1948,175
988,7,1987,80
989,6,2021,66
990,14,1919,184
991,13,1967,164
992,12,1835,150
993,10,1894,125
994,17,1875,243
995,17,1828,253
996,21,2050,279
997,12,1994,150
998,6,2011,66
999,15,1810,207
1000,12,1960,150
