0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.5454545454545454,0.0,1.909090909090909,2.681818181818181,7.42857142857143,2.947368421052632,0.0,1.4,3.045454545454545,2.4761904761904763,4.785714285714286,2.904761904761905,0.15384615384615385,1.4166666666666667,1.4285714285714284,0.0,3.1,0.5,0.0,0.38095238095238093,1.6,2.4166666666666665,1.6499999999999997,0.5333333333333333,1.5714285714285712,1.333333333333333,0.9047619047619048,0.17391304347826086,1.4615384615384617,1.1333333333333333,3.3749999999999996,2.4375,0.5882352941176471,0.8333333333333333,0.8888888888888888,10.0,0.0,1.125,1.888888888888889,1.3125,3.1666666666666665,1.2083333333333333,0.9411764705882354,0.64,0.49999999999999994,1.8,1.7857142857142856,1.0,3.5,3.3125,0.47368421052631576,1.4666666666666666,5.2,3.9583333333333335,2.333333333333333,3.4583333333333335,0.0,3.0000000000000004,1.0,1.8800000000000003,1.076923076923077,0.0,0.9999999999999999,1.0476190476190474,6.9375,2.454545454545454,0.0,1.9545454545454544,1.0,3.7272727272727275,4.608695652173914,5.421052631578947,0.8947368421052629,0.0,0.0,1.1304347826086956,1.7058823529411766,2.1818181818181817,1.3478260869565215,0.0,0.6842105263157895
0.40909090909090906,0.0,3.1818181818181817,2.227272727272727,8.285714285714286,2.0,0.40909090909090906,0.0,2.5454545454545454,2.3809523809523814,4.071428571428572,3.9523809523809526,0.3076923076923077,1.8750000000000002,0.5714285714285714,0.0,2.7,0.7857142857142856,0.0,0.42857142857142855,1.7000000000000002,3.4166666666666665,0.49999999999999994,0.0,0.9999999999999999,1.4761904761904763,0.19047619047619047,0.34782608695652173,1.307692307692308,1.2666666666666666,2.875,2.1875,0.9411764705882354,1.2222222222222223,2.111111111111111,5.583333333333334,0.0,1.7083333333333335,0.5555555555555556,1.25,1.7222222222222219,1.2916666666666665,2.235294117647059,1.0,0.9166666666666665,2.1,3.0714285714285716,1.0869565217391304,3.125,3.875,0.736842105263158,1.4,7.300000000000001,3.458333333333333,1.5555555555555554,2.0,0.0,2.5384615384615388,2.7142857142857144,2.56,1.0,0.0,1.357142857142857,1.0952380952380953,10.5625,2.2727272727272725,0.0,2.227272727272727,2.75,5.2727272727272725,6.217391304347826,8.210526315789473,0.3157894736842105,0.6666666666666667,0.0,1.565217391304348,2.5294117647058827,1.8181818181818181,1.391304347826087,0.0,0.7368421052631577
0.9545454545454546,0.0,1.3636363636363635,2.4090909090909087,6.5,1.894736842105263,0.40909090909090906,0.0,2.5454545454545454,1.9047619047619047,3.4285714285714284,4.476190476190475,0.07692307692307693,1.0,0.47619047619047616,0.0,1.5,1.7142857142857142,0.0,1.0476190476190474,2.1999999999999997,3.0,0.7,0.0,0.9999999999999999,2.142857142857143,0.23809523809523808,0.826086956521739,1.3076923076923077,1.6666666666666665,2.333333333333334,1.6875,0.29411764705882354,0.4444444444444444,0.8888888888888888,5.333333333333334,0.0,1.0,0.8333333333333333,1.3125,1.277777777777778,1.0833333333333335,1.9411764705882355,1.24,0.9583333333333333,2.1999999999999997,2.857142857142857,1.1304347826086956,2.0416666666666665,3.1875,0.9473684210526316,2.1333333333333333,5.199999999999999,2.708333333333333,1.3333333333333335,2.0416666666666665,0.0,2.7692307692307696,2.8095238095238093,1.8399999999999999,0.3076923076923077,0.25,0.7857142857142856,0.9999999999999999,6.4375,2.5454545454545454,0.0,1.2272727272727273,1.4375,6.545454545454546,4.826086956521738,5.842105263157896,0.3157894736842105,0.0,0.0,0.9130434782608695,2.6470588235294117,2.5454545454545454,1.2608695652173914,0.0,1.0526315789473681
0.5454545454545454,0.0,1.727272727272727,2.2727272727272725,8.571428571428571,1.9473684210526314,0.6818181818181818,0.0,2.9090909090909087,1.952380952380952,4.142857142857142,5.428571428571429,0.07692307692307693,1.9166666666666667,0.9523809523809522,0.0,2.15,0.7142857142857142,0.0,0.42857142857142855,2.5999999999999996,2.0833333333333335,0.9,0.0,1.0,1.619047619047619,0.5238095238095237,0.3913043478260869,0.6153846153846154,2.0,3.458333333333334,1.75,1.2352941176470589,1.1111111111111112,1.0,6.333333333333334,0.0,1.4166666666666665,0.9444444444444444,1.625,2.1666666666666665,1.5000000000000002,1.647058823529412,0.56,0.5833333333333334,3.05,2.071428571428571,1.782608695652174,3.7916666666666674,3.625,0.5263157894736842,1.5333333333333332,7.600000000000001,3.9166666666666665,1.7777777777777777,2.8750000000000004,0.0,3.2307692307692313,1.9047619047619044,1.2800000000000002,2.0,0.0,1.1428571428571428,1.5238095238095237,9.0,2.8181818181818183,0.0,1.227272727272727,1.75,6.09090909090909,6.260869565217392,7.052631578947369,0.6842105263157894,0.0,0.0,0.3913043478260869,2.5882352941176467,1.3636363636363635,1.6521739130434783,0.0,0.5789473684210527
0.7727272727272727,0.0,1.9090909090909092,2.2272727272727275,8.5,2.4210526315789473,0.36363636363636365,0.0,1.9999999999999998,2.476190476190476,3.071428571428571,3.285714285714286,0.6153846153846154,1.75,0.47619047619047616,0.0,1.6,1.0,0.0,0.47619047619047616,2.5000000000000004,2.7083333333333335,0.95,0.0,1.4285714285714284,1.9047619047619047,0.09523809523809523,0.5217391304347826,0.8461538461538463,1.1333333333333333,2.708333333333333,1.3125,1.1176470588235294,0.49999999999999994,2.7777777777777777,6.0,0.0,1.1666666666666667,1.2222222222222223,1.25,1.0555555555555556,1.5,2.235294117647059,0.6000000000000001,0.6666666666666667,2.05,2.1428571428571423,0.6086956521739129,2.041666666666667,3.5625,0.5789473684210527,2.5333333333333337,5.999999999999999,3.7916666666666665,1.5555555555555558,2.5000000000000004,0.05555555555555555,1.9230769230769231,1.5238095238095237,1.4000000000000001,0.7692307692307692,0.0,0.49999999999999994,0.6666666666666665,7.3125,2.7272727272727266,0.0,1.6363636363636362,3.0,5.363636363636364,4.913043478260869,5.368421052631579,0.47368421052631576,0.0,0.0,1.391304347826087,1.8823529411764708,3.6363636363636362,1.3043478260869563,0.0,1.526315789473684
0.5,0.0,2.0,3.3636363636363633,5.500000000000001,2.1578947368421053,0.0,0.0,2.772727272727273,3.666666666666666,2.4999999999999996,3.9999999999999996,0.9230769230769231,2.0416666666666665,0.14285714285714285,0.0,2.3500000000000005,0.9285714285714286,0.0,0.42857142857142855,2.9,3.0833333333333335,0.55,0.0,1.214285714285714,2.3333333333333335,0.8095238095238093,1.0434782608695652,1.0,1.9333333333333331,2.5,2.0,0.7647058823529412,0.4444444444444444,3.111111111111111,4.916666666666667,0.72,0.9166666666666666,0.5,1.875,2.611111111111111,1.583333333333333,1.2941176470588236,1.2,0.20833333333333331,2.1,1.5,1.1304347826086956,3.041666666666667,4.375,0.6842105263157894,2.4666666666666663,5.6,3.5416666666666665,3.0,3.208333333333333,0.0,1.4615384615384617,3.333333333333333,1.4000000000000001,1.9230769230769231,1.125,1.2857142857142856,0.8571428571428572,9.375,2.636363636363636,0.0,1.4999999999999996,1.9375,4.636363636363637,4.478260869565218,6.000000000000001,0.7894736842105263,0.4,0.0,0.9565217391304348,3.0,1.9090909090909092,0.8695652173913043,0.0,0.6842105263157894
0.5909090909090909,0.0,3.8181818181818175,2.727272727272727,6.857142857142856,1.6315789473684208,0.13636363636363635,0.0,2.181818181818182,2.7142857142857144,3.214285714285715,3.4761904761904763,0.38461538461538464,2.2500000000000004,0.6666666666666667,0.0,3.0,3.5,0.0,0.47619047619047616,1.1,2.041666666666667,0.8,0.0,1.9999999999999998,2.0476190476190474,0.38095238095238093,0.3913043478260869,1.2307692307692308,3.8666666666666667,2.5,2.1875,1.1176470588235294,0.33333333333333337,1.8888888888888886,6.583333333333334,0.68,1.4166666666666665,1.0,2.3125,1.8333333333333335,1.0416666666666665,2.4117647058823533,1.2000000000000002,0.4583333333333333,2.1,3.428571428571428,1.0,2.541666666666667,3.6875,0.42105263157894735,1.5333333333333332,6.2,3.8333333333333335,1.4444444444444446,2.708333333333333,0.2777777777777778,3.1538461538461537,1.9047619047619044,2.4799999999999995,1.076923076923077,0.125,1.0714285714285714,1.0952380952380951,7.75,5.999999999999999,0.0,1.8636363636363635,1.6875,6.40909090909091,4.695652173913043,6.631578947368421,0.631578947368421,0.0,0.0,1.3913043478260867,3.0000000000000004,2.2727272727272725,1.0434782608695652,0.0,0.631578947368421
0.36363636363636365,0.0,1.1818181818181819,2.7727272727272725,6.285714285714286,1.1578947368421053,0.3181818181818182,0.0,3.681818181818181,1.7619047619047616,3.0,4.428571428571427,0.23076923076923078,1.8749999999999998,0.8095238095238095,0.0,2.9000000000000004,1.2857142857142856,0.0,0.5238095238095237,2.8000000000000003,2.25,0.7999999999999999,0.0,2.0714285714285716,2.0476190476190474,1.238095238095238,0.13043478260869565,0.38461538461538464,1.5333333333333332,2.7083333333333335,3.1875,0.7647058823529412,0.2222222222222222,1.5555555555555554,4.583333333333334,0.0,1.8750000000000002,1.111111111111111,1.3125,2.6666666666666665,1.1666666666666667,2.176470588235294,0.7600000000000001,0.29166666666666663,3.05,2.5,1.2173913043478262,2.25,3.625,0.10526315789473684,1.9333333333333331,4.7,2.7083333333333335,1.6666666666666667,3.291666666666667,0.0,2.1538461538461537,1.5238095238095237,1.7199999999999998,0.38461538461538464,0.0,0.6428571428571428,2.1428571428571423,8.5,1.4545454545454544,0.0,1.5,3.0,5.681818181818181,4.565217391304349,5.789473684210526,0.7368421052631577,0.0,0.0,1.0869565217391304,2.941176470588235,1.5454545454545452,1.3043478260869565,0.0,0.5263157894736842
0.3181818181818182,0.0,3.636363636363636,3.136363636363636,11.285714285714286,1.9473684210526316,0.36363636363636365,0.6,2.5454545454545454,2.142857142857143,4.499999999999999,5.0,0.07692307692307693,2.5416666666666665,0.3333333333333333,0.0,2.65,1.2142857142857142,0.0,0.42857142857142855,2.3,2.0833333333333335,1.25,0.0,1.2142857142857142,2.761904761904762,0.47619047619047616,0.9130434782608696,2.3076923076923075,1.6,2.875,2.9375,0.47058823529411764,0.5555555555555556,1.5555555555555556,4.0,0.0,1.9166666666666667,0.9444444444444445,1.1875,1.888888888888889,1.1666666666666667,1.647058823529412,1.2000000000000002,0.25,3.05,3.9999999999999996,1.5652173913043477,2.5416666666666665,3.6875,0.736842105263158,1.9333333333333331,9.299999999999999,4.125,2.333333333333333,2.416666666666667,0.0,1.4615384615384612,1.6190476190476188,1.24,1.153846153846154,0.0,1.0,2.095238095238095,9.625,1.909090909090909,0.0,2.0,1.6875,5.590909090909091,4.91304347826087,8.368421052631577,0.3684210526315789,0.4666666666666667,0.0,1.652173913043478,4.0,3.909090909090909,1.826086956521739,0.0,0.894736842105263
0.5,0.0,2.2727272727272725,3.090909090909091,6.57142857142857,1.9473684210526314,0.18181818181818182,0.0,2.8636363636363638,2.0476190476190474,2.2857142857142856,3.0,0.5384615384615385,1.6250000000000002,0.047619047619047616,0.0,2.85,1.2142857142857142,0.0,0.619047619047619,4.7,2.625,0.35,0.4666666666666667,1.0714285714285714,3.142857142857143,0.09523809523809523,0.8260869565217391,1.3846153846153846,1.6666666666666665,1.9166666666666667,2.5625,0.0,0.0,1.4444444444444444,5.583333333333333,0.0,1.125,0.5,2.375,0.9444444444444444,2.3333333333333335,1.647058823529412,0.9600000000000001,0.041666666666666664,2.15,3.9999999999999996,1.0434782608695652,3.0833333333333335,4.9375,0.15789473684210525,2.4,6.3,2.541666666666667,1.5555555555555556,2.25,0.0,1.923076923076923,1.666666666666667,2.2,1.3846153846153848,0.0,1.714285714285714,0.9047619047619047,6.5625,2.6363636363636362,0.0,2.2727272727272725,1.0625,5.363636363636363,4.695652173913044,5.6842105263157885,0.21052631578947367,0.0,0.0,0.782608695652174,4.117647058823529,3.8181818181818183,0.9565217391304348,0.0,1.263157894736842
