episode,episode_rewards,max_obj,suc_datas
160,4,1009,49
161,2,1071,31
162,3,1099,36
163,8,1145,100
164,7,1126,96
165,4,1140,48
166,5,1060,72
167,6,1112,72
168,5,1142,65
169,12,1133,146
170,5,1156,66
171,3,1042,36
172,0,1117,0
173,2,1171,27
174,3,1146,37
175,8,1185,86
176,2,1071,26
177,4,1236,69
178,4,1096,48
179,6,1186,96
180,4,1099,44
181,5,1040,70
182,7,1069,94
183,6,1108,72
184,8,1155,106
185,7,1218,95
186,7,1099,102
187,6,1138,72
188,13,1121,176
189,4,1165,53
190,4,1108,48
191,10,1118,120
192,8,1195,114
193,8,1163,111
194,6,1172,87
195,6,1078,80
196,10,1120,112
197,9,1165,132
198,8,1144,104
199,12,1210,162
200,6,1081,84
201,3,1169,51
202,2,1110,26
203,8,1067,116
204,3,1104,51
205,4,1173,52
206,8,1085,117
207,9,1099,135
208,9,1102,123
209,5,1074,65
210,3,1079,42
211,6,1136,104
212,4,1112,72
213,7,1079,104
214,7,1078,92
215,7,1114,94
216,15,1204,214
217,8,1082,117
218,8,1101,120
219,5,1083,70
220,2,1053,36
221,3,1019,43
222,9,1052,129
223,2,1052,33
224,9,1154,135
225,8,1091,120
226,4,1155,72
227,5,1058,60
228,9,1084,116
229,5,1132,55
230,10,1045,147
231,10,1051,121
232,7,1028,114
233,3,1017,51
234,12,1086,181
235,2,1055,36
236,13,1121,180
237,14,1174,200
238,7,1146,105
239,9,1139,120
240,4,1142,60
241,4,1217,48
242,9,1204,152
243,6,1133,85
244,8,1153,98
245,3,1094,36
246,14,1173,196
247,10,1164,134
248,10,1158,134
249,4,1165,72
250,5,1117,86
251,6,1236,105
252,18,1177,238
253,7,1136,86
254,10,1211,134
255,8,1093,108
256,16,1072,206
257,14,1136,198
258,12,1102,172
259,10,1121,138
260,10,1083,144
261,7,1086,102
262,13,1076,164
263,8,1096,114
264,8,1177,126
265,10,1087,144
266,9,1070,128
267,9,1129,126
268,12,1190,162
269,17,1130,216
270,13,1082,186
271,8,1136,102
272,7,1119,84
273,10,1171,144
274,12,1132,168
275,12,1114,174
276,7,1168,96
277,16,1144,214
278,10,1174,169
279,12,1139,160
280,10,1079,142
281,15,1108,223
282,10,1072,167
283,8,1108,108
284,13,1117,200
285,18,1110,259
286,10,1125,152
287,18,1205,254
288,10,1185,168
289,7,1159,118
290,15,1195,228
291,12,1137,182
292,11,1173,152
293,12,1229,177
294,12,1204,176
295,12,1190,173
296,18,1249,265
297,13,1176,182
298,4,1210,72
299,8,1228,139
300,12,1237,176
301,12,1148,170
302,15,1272,225
303,20,1254,300
304,15,1193,164
305,16,1286,236
306,13,1236,176
307,10,1230,140
308,7,1232,118
309,7,1251,114
310,6,1202,84
311,12,1255,197
312,8,1133,119
313,9,1164,151
314,6,1243,108
315,5,1194,86
316,4,1161,72
317,9,1210,157
318,11,1132,170
319,13,1163,182
320,7,1234,114
321,4,1177,72
322,6,1204,108
323,6,1139,108
324,6,1141,108
325,14,1176,172
326,10,1071,129
327,14,1122,180
328,11,1125,168
329,15,1177,215
330,16,1146,211
331,14,1158,178
332,10,1262,130
333,8,1151,84
334,6,1196,62
335,9,1178,106
336,12,1216,167
337,13,1234,152
338,7,1186,78
339,18,1172,220
340,10,1195,138
341,9,1272,120
342,12,1173,168
343,10,1179,144
344,14,1146,192
345,14,1117,180
346,12,1093,168
347,6,1138,96
348,7,1184,106
349,8,1116,128
350,6,1133,102
351,13,1213,190
352,13,1113,214
353,9,1159,142
354,9,1175,142
355,16,1126,242
356,12,1188,182
357,9,1081,129
358,5,1084,90
359,6,1122,108
360,12,1115,189
361,8,1137,124
362,9,1078,162
363,7,1132,120
364,7,1080,120
365,9,1131,146
366,4,1111,72
367,8,1162,132
368,8,1157,114
369,8,1227,132
370,8,1129,128
371,12,1184,167
372,9,1092,140
373,8,1192,132
374,10,1034,168
375,10,1075,160
376,6,1184,108
377,4,1087,72
378,6,1018,102
379,3,966,54
380,7,949,106
381,8,1033,128
382,9,1051,132
383,8,1005,120
384,17,1032,220
385,16,1092,176
386,10,992,132
387,19,1051,250
388,14,1029,194
389,12,1060,168
390,17,1139,210
391,15,1103,204
392,7,1057,84
393,10,1112,144
394,18,1132,257
395,13,1139,164
396,13,1254,142
397,10,1193,138
398,13,1179,180
399,19,1092,244
400,23,1172,292
401,15,1160,176
402,21,1136,276
403,18,1188,244
404,26,1163,322
405,18,1086,194
406,12,997,168
407,13,1046,184
408,13,1018,180
409,17,1085,226
410,11,1028,128
411,18,1021,194
412,10,1082,118
413,12,981,132
414,17,1055,180
415,12,1095,130
416,7,1101,84
417,10,1047,114
418,12,1065,132
419,11,1025,126
420,13,1053,146
421,11,1042,158
422,4,1038,68
423,15,1037,162
424,10,1026,112
425,15,1029,164
426,6,1012,72
427,5,964,60
428,8,995,94
429,7,1029,82
430,8,971,90
431,7,1020,90
432,10,1126,138
433,13,1113,194
434,6,1137,60
435,12,1191,134
436,12,1052,174
437,18,1132,234
438,15,1063,216
439,12,1056,134
440,12,1115,168
441,17,1119,232
442,14,1109,202
443,17,1114,224
444,12,1086,158
445,9,1160,138
446,14,1123,184
447,19,1090,256
448,12,1094,180
449,17,1197,232
450,5,1186,90
451,11,1163,162
452,6,1178,100
453,15,1144,202
454,10,1210,156
455,18,1202,250
456,12,1224,162
457,19,1133,258
458,18,1144,238
459,8,1129,116
460,16,1235,214
461,7,1131,96
462,9,1020,127
463,8,1117,125
464,9,1135,138
465,20,1216,263
466,7,1079,118
467,7,1137,119
468,7,1031,98
469,8,1065,108
470,5,1029,76
471,5,1188,50
472,11,1092,151
473,12,1193,168
474,15,1121,162
475,12,1162,157
476,11,1132,123
477,13,1161,158
478,15,1131,173
479,12,1078,156
480,5,1186,90
481,11,1059,144
482,5,1074,66
483,17,1176,205
484,12,1118,129
485,7,1072,119
486,8,1121,96
487,12,1105,162
488,5,1213,50
489,13,1154,172
490,11,1175,139
491,9,1208,114
492,8,1123,120
493,12,1113,160
494,9,1198,132
495,8,1135,120
496,4,1138,72
497,8,1184,112
498,10,1219,160
499,14,1173,172
500,15,1195,206
501,5,1227,90
502,12,1127,160
503,7,1169,96
504,6,1181,108
505,13,1181,190
506,11,1227,150
507,6,1189,108
508,6,1265,108
509,8,1226,104
510,6,1175,108
511,10,1167,130
512,5,1240,90
513,14,1128,183
514,10,1089,122
515,11,1173,128
516,12,1141,146
517,11,1019,141
518,12,1075,172
519,10,1159,138
520,12,1143,172
521,8,1068,88
522,6,1184,72
523,8,1145,114
524,9,1108,132
525,15,1088,170
526,15,1089,170
527,9,1061,120
528,5,1038,60
529,12,1025,134
530,15,1015,160
531,7,1023,80
532,9,1104,116
533,8,1154,84
534,8,1037,90
535,11,1020,128
536,11,1068,110
537,9,1142,98
538,15,1106,186
539,13,1154,156
540,11,1153,122
541,11,1122,128
542,10,1081,110
543,11,1133,124
544,12,1086,132
545,12,990,132
546,19,1060,202
547,9,1006,102
548,16,985,170
549,15,1074,152
550,17,1138,200
551,18,999,192
552,15,1024,162
553,13,1147,142
554,13,1029,142
555,14,1002,156
556,13,959,144
557,16,1049,172
558,12,1125,132
559,15,1007,160
560,15,1009,160
561,17,998,190
562,18,1071,192
563,17,1007,182
564,9,1136,94
565,16,1115,164
566,18,1065,192
567,8,1119,81
568,16,1143,164
569,18,1036,192
570,14,1078,142
571,18,1085,192
572,12,1163,132
573,24,1196,300
574,19,991,250
575,15,1189,152
576,16,1172,164
577,18,1094,192
578,18,1157,228
579,19,1061,250
580,8,1116,82
581,18,1145,228
582,24,1111,298
583,25,1141,310
584,26,1055,328
585,20,1178,214
586,24,1271,300
587,18,1198,192
588,16,1137,216
589,14,1115,172
590,20,1126,256
591,12,1287,168
592,20,1088,256
593,14,1138,186
594,18,1132,236
595,14,1216,186
596,16,999,204
597,7,1129,120
598,10,1123,132
599,18,1135,240
600,16,1155,211
601,19,1201,240
602,12,1173,174
603,7,1098,120
604,6,1092,108
605,9,1129,142
606,12,1128,140
607,7,1164,84
608,14,1207,168
609,8,1256,96
610,8,1149,96
611,13,1221,186
612,16,1220,212
613,12,1248,174
614,13,1197,186
615,10,1254,156
616,9,1192,108
617,19,1266,248
618,13,1237,186
619,10,1237,156
620,11,1194,150
621,14,1190,156
622,15,1175,199
623,19,1215,237
624,8,1151,108
625,14,1058,187
626,10,1167,112
627,8,1060,132
628,9,1100,126
629,22,1139,270
630,5,1151,90
631,10,1283,148
632,5,1176,90
633,7,1127,120
634,11,1098,156
635,10,1110,145
636,9,1190,138
637,12,1173,164
638,8,1113,132
639,10,1107,144
640,14,1121,156
641,12,1112,164
642,11,1007,138
643,12,984,144
644,6,1010,72
645,9,970,103
646,8,1045,91
647,10,1001,120
648,11,964,134
649,9,966,98
650,15,1048,187
651,6,1160,72
652,4,1108,48
653,9,996,105
654,7,1126,83
655,9,1073,98
656,13,1102,157
657,12,1023,132
658,15,983,186
659,10,1076,110
660,8,1096,95
661,10,1150,100
662,5,1166,60
663,14,1049,156
664,12,1027,148
665,10,1198,115
666,10,1135,115
667,8,1149,104
668,13,1112,138
669,11,1212,120
670,10,1160,110
671,11,1123,120
672,12,1191,132
673,11,1183,120
674,12,1132,132
675,6,1171,72
676,12,1121,132
677,10,1192,112
678,12,1138,130
679,15,1179,162
680,15,1127,180
681,17,1150,182
682,13,1112,142
683,13,1204,150
684,16,1170,196
685,14,1155,166
686,16,1048,188
687,20,1132,231
688,12,1155,120
689,22,1118,262
690,17,1150,190
691,21,1190,260
692,21,1175,262
693,12,1015,158
694,23,1120,292
695,17,1187,218
696,14,1084,186
697,15,1162,202
698,14,1086,180
699,10,1078,124
700,16,1118,208
701,25,1157,310
702,19,1155,244
703,15,1235,216
704,23,1173,282
705,25,1101,317
706,23,1113,280
707,23,1113,290
708,18,1081,198
709,14,1080,196
710,21,1077,230
711,9,1187,144
712,16,1006,208
713,25,1068,312
714,7,1254,72
715,8,1082,86
716,7,1147,114
717,8,1218,82
718,14,1104,186
719,10,1083,108
720,10,1068,110
721,24,1187,325
722,17,1178,218
723,11,1072,112
724,10,1099,106
725,16,1019,198
726,16,1175,198
727,17,1024,215
728,6,1212,60
729,13,1012,174
730,13,1102,146
731,6,1148,60
732,8,1057,88
733,8,1197,84
734,17,1106,196
735,15,1152,198
736,10,1187,112
737,16,1154,200
738,13,1171,163
739,9,1126,136
740,16,1159,200
741,13,1139,146
742,14,1154,198
743,19,1205,250
744,15,1138,198
745,11,990,144
746,16,1174,216
747,10,1025,128
748,12,1091,156
749,13,1088,186
750,9,1134,126
751,9,1071,120
752,12,1015,152
753,11,1122,150
754,20,1128,245
755,16,1183,208
756,11,1121,124
757,16,1128,208
758,11,1106,150
759,8,993,108
760,8,1047,96
761,11,1116,150
762,13,1031,186
763,11,1068,134
764,21,1095,282
765,13,1058,181
766,10,991,138
767,15,1116,207
768,17,1050,232
769,28,1234,381
770,17,1089,189
771,17,1094,189
772,10,1022,128
773,5,1047,60
774,17,1159,199
775,11,1059,132
776,10,1069,120
777,12,1055,144
778,20,1132,256
779,10,1089,115
780,13,1127,150
781,13,1100,156
782,9,1137,108
783,10,1203,106
784,11,1244,127
785,6,1169,72
786,5,1173,60
787,12,1112,144
788,18,1237,208
789,12,1194,144
790,12,1163,144
791,11,1230,132
792,12,1121,144
793,11,1264,132
794,10,1118,120
795,13,1129,156
796,15,1208,176
797,7,1164,84
798,14,1177,162
799,13,1232,150
800,13,1080,156
801,12,1096,144
802,11,1069,132
803,11,1210,124
804,10,1156,120
805,10,1155,120
806,15,1158,172
807,8,1148,96
808,12,1203,144
809,11,1148,132
810,9,1167,108
811,10,1151,120
812,14,1161,158
813,10,1221,116
814,11,1154,127
815,10,1147,120
816,10,1103,120
817,10,1137,120
818,9,1099,108
819,10,1140,120
820,9,1112,108
821,12,1143,132
822,10,1203,116
823,10,1224,110
824,12,1199,132
825,16,1016,175
826,14,991,164
827,23,1112,292
828,11,1070,114
829,11,1059,114
830,5,1092,50
831,12,1058,163
832,13,1101,150
833,7,1111,86
834,10,1025,132
835,8,1067,80
836,9,1023,94
837,7,1021,70
838,14,1066,151
839,13,1084,171
840,13,985,165
841,10,1001,129
842,5,1140,50
843,8,989,112
844,11,961,142
845,17,1034,212
846,16,1036,204
847,17,1077,183
848,13,982,142
849,8,1174,120
850,10,1021,110
851,10,1042,140
852,8,1120,84
853,7,1125,96
854,5,1224,50
855,11,1137,157
856,7,1171,96
857,4,1117,48
858,6,1228,78
859,7,1201,81
860,14,1182,159
861,10,1256,115
862,8,1197,105
863,11,1247,154
864,6,1239,66
865,10,1209,115
866,9,1186,104
867,9,1171,104
868,8,1210,92
869,15,1250,176
870,12,1108,144
871,14,1168,164
872,12,1174,144
873,16,1185,188
874,13,1139,156
875,11,1160,132
876,11,1138,132
877,14,1102,163
878,11,1194,150
879,9,1173,108
880,12,1122,144
881,12,1117,144
882,11,1087,132
883,10,1126,120
884,11,1130,132
885,11,1175,132
886,12,1128,144
887,10,1147,120
888,11,1108,144
889,16,1198,208
890,8,1178,96
891,4,1126,48
892,13,1209,156
893,12,1149,162
894,10,1146,116
895,15,1162,204
896,6,1149,78
897,5,1076,60
898,14,1160,192
899,12,1163,144
900,9,1051,116
901,13,1088,180
902,16,1088,222
903,11,986,136
904,15,1111,204
905,17,1142,235
906,8,1173,96
907,4,1108,48
908,5,1052,60
909,6,1118,72
910,5,1140,60
911,8,1109,98
912,11,1233,128
913,8,1232,120
914,6,1059,72
915,7,1133,112
916,6,1159,68
917,13,1132,172
918,4,1095,48
919,5,1188,59
920,4,980,50
921,7,1209,82
922,10,1137,126
923,4,1107,48
924,5,1148,60
925,11,1053,164
926,8,1145,94
927,7,1128,84
928,11,1136,121
929,5,1165,60
930,9,1164,138
931,11,1216,167
932,5,1199,60
933,5,1223,60
934,5,1241,60
935,10,1119,130
936,5,1141,60
937,11,1122,148
938,10,1216,150
939,4,1167,48
940,15,1271,210
941,8,1162,120
942,9,1226,115
943,10,1153,150
944,10,1223,150
945,15,1139,220
946,10,1183,138
947,17,1239,230
948,15,1176,210
949,17,1184,228
950,16,1167,221
951,20,1107,264
952,13,1196,176
953,16,1132,179
954,18,1172,209
955,18,1089,201
956,22,1197,284
957,11,1137,132
958,24,1199,302
959,16,1260,220
960,14,1187,200
961,20,1162,255
962,18,1147,193
963,21,1262,273
964,12,1180,168
965,17,1197,220
966,15,1004,170
967,17,1115,215
968,13,1174,178
969,11,1158,140
970,19,1248,250
971,18,1268,237
972,9,1189,143
973,20,1271,270
974,15,1192,192
975,17,1196,220
976,11,1126,156
977,22,1194,284
978,15,1227,202
979,9,1021,127
980,8,1163,106
981,17,1079,222
982,11,1206,158
983,14,1180,190
984,11,1147,171
985,8,1074,133
986,9,1094,124
987,5,1103,90
988,11,1065,170
989,12,1070,176
990,8,1039,90
991,18,1117,248
992,12,1128,126
993,10,1180,107
994,10,1062,115
995,7,1081,80
996,12,1148,126
997,7,1169,80
998,10,1174,117
999,5,1079,90
1000,6,1063,101
