0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
5.880000000000001,2.7777777777777777,0.4,1.5,6.444444444444445,6.2105263157894735,0.0,1.7727272727272725,0.22727272727272727,2.4615384615384617,1.476190476190476,1.1538461538461537,4.478260869565218,0.28,1.25,2.1818181818181817,1.0,0.0,8.0,0.3181818181818182,4.352941176470588,4.3,1.8888888888888888,5.6923076923076925,0.13636363636363635,12.0,2.375,3.2380952380952377,7.333333333333333,1.0434782608695652,7.777777777777778,1.1176470588235294,6.368421052631579,5.611111111111112,7.052631578947368,4.583333333333334,0.5294117647058824,4.944444444444444,5.5555555555555545,0.1,5.833333333333332,1.0,11.285714285714285,0.0,9.117647058823529,6.785714285714285,0.9999999999999999,2.0833333333333335,0.42105263157894735,0.0,2.25,7.09090909090909,5.0,3.1818181818181817
4.08,1.5000000000000002,0.76,2.1875,8.777777777777777,4.157894736842104,0.0,1.2727272727272725,0.4090909090909091,1.9230769230769234,1.9047619047619047,0.38461538461538464,3.608695652173913,0.2,1.333333333333333,3.3181818181818183,0.9375,0.0,9.666666666666668,0.13636363636363635,2.1176470588235294,3.75,4.388888888888889,5.153846153846154,0.0,15.888888888888891,1.9375,2.6190476190476186,5.6000000000000005,1.608695652173913,5.833333333333334,0.47058823529411764,5.210526315789473,9.555555555555555,8.157894736842106,2.833333333333333,0.7647058823529412,4.277777777777778,5.111111111111111,0.0,5.5555555555555545,0.8333333333333333,8.357142857142858,0.0,8.176470588235293,8.5,0.8636363636363636,1.25,0.736842105263158,0.3157894736842105,2.9999999999999996,11.272727272727273,8.1875,1.6363636363636362
5.000000000000001,2.2777777777777777,1.2800000000000002,1.4375,6.444444444444445,4.052631578947368,0.4,1.4999999999999996,0.3181818181818182,1.7692307692307692,1.9523809523809523,0.6153846153846154,4.304347826086956,1.16,1.7500000000000002,2.1818181818181817,1.75,0.0,10.25,0.3181818181818182,4.764705882352941,3.900000000000001,4.833333333333334,7.230769230769232,0.0,15.333333333333336,2.75,3.4761904761904754,6.2666666666666675,2.0,4.833333333333332,1.5294117647058825,7.2631578947368425,10.61111111111111,8.052631578947368,3.6666666666666665,0.5294117647058824,6.611111111111112,6.1111111111111125,0.0,8.055555555555555,1.0833333333333333,11.000000000000002,0.0,9.235294117647058,8.428571428571429,1.1818181818181817,1.3333333333333333,0.9473684210526316,0.15789473684210525,2.65,10.545454545454547,5.8125,2.3636363636363633
4.2,3.2222222222222223,0.32,1.9375,4.555555555555555,2.1052631578947367,0.0,0.9999999999999999,1.0909090909090908,1.7692307692307694,1.619047619047619,0.7692307692307692,4.434782608695652,0.64,1.5,2.090909090909091,1.3125,0.0,11.083333333333334,0.22727272727272727,1.647058823529412,4.200000000000001,4.222222222222222,5.307692307692308,0.0,13.222222222222221,2.1875,2.476190476190476,5.666666666666667,1.3913043478260871,5.333333333333333,1.5294117647058825,8.0,12.222222222222221,6.999999999999999,4.666666666666666,1.0,3.777777777777778,7.222222222222221,0.0,6.666666666666666,1.3333333333333333,11.214285714285714,0.0,10.294117647058822,6.142857142857143,0.8636363636363636,1.0,0.5789473684210527,0.42105263157894735,2.7499999999999996,8.454545454545455,8.5625,1.8181818181818181
4.4,3.333333333333333,0.52,1.75,4.444444444444444,4.7368421052631575,0.2,1.0909090909090908,0.6818181818181818,1.7692307692307694,1.5238095238095237,2.1538461538461537,4.217391304347826,0.32,1.5833333333333333,1.9090909090909092,1.1875,0.0,8.333333333333332,0.09090909090909091,2.941176470588235,3.7500000000000004,4.166666666666666,8.923076923076923,0.40909090909090906,15.666666666666668,2.125,2.9999999999999996,7.2666666666666675,1.5217391304347825,6.944444444444445,2.176470588235294,7.7894736842105265,11.000000000000002,6.315789473684209,6.416666666666667,1.0588235294117647,5.277777777777777,4.777777777777779,1.0,7.777777777777779,1.5833333333333335,7.857142857142856,0.0,11.294117647058824,7.214285714285714,1.0454545454545454,1.3333333333333335,0.2631578947368421,0.3157894736842105,3.6,9.363636363636363,7.4375,2.8181818181818175
5.320000000000001,2.666666666666666,0.6,1.8125,6.444444444444443,5.210526315789473,0.0,1.1363636363636362,0.3181818181818182,0.923076923076923,1.476190476190476,0.8461538461538461,4.434782608695652,0.28,1.3333333333333333,1.8181818181818181,1.1875,0.0,8.833333333333332,0.22727272727272727,2.352941176470588,3.5999999999999996,3.6666666666666665,6.0769230769230775,0.0,13.444444444444446,1.625,2.476190476190476,3.5333333333333337,0.9565217391304348,6.166666666666666,1.5294117647058825,7.421052631578947,12.055555555555555,8.473684210526315,3.7499999999999996,1.1764705882352942,4.4444444444444455,6.555555555555556,0.0,5.888888888888888,1.5833333333333333,10.285714285714285,0.0,7.058823529411766,6.857142857142857,0.7272727272727271,0.6666666666666666,0.42105263157894735,0.47368421052631576,3.6,11.454545454545457,5.1875,2.818181818181818
4.680000000000001,2.333333333333333,0.52,1.6875,5.444444444444445,2.894736842105263,0.0,1.1363636363636365,0.6818181818181818,2.2307692307692304,1.1428571428571428,1.076923076923077,4.695652173913043,0.44,2.333333333333333,1.7272727272727273,1.1875,0.0,9.75,0.2727272727272727,2.235294117647059,3.45,4.777777777777779,6.307692307692308,0.0,17.555555555555554,4.0,2.8571428571428568,5.199999999999999,0.8695652173913043,5.388888888888889,1.5882352941176472,6.789473684210526,7.888888888888888,7.2631578947368425,2.6666666666666665,1.2352941176470589,3.2777777777777777,4.777777777777778,0.0,6.1111111111111125,1.9999999999999998,14.357142857142858,0.0,8.823529411764707,7.071428571428572,0.8636363636363636,1.1666666666666665,0.9999999999999999,0.47368421052631576,3.7499999999999996,8.090909090909092,6.75,2.0
6.039999999999999,2.0000000000000004,0.68,2.0625,8.777777777777779,4.0,0.0,1.6363636363636362,0.2727272727272727,1.5384615384615383,1.1904761904761902,1.307692307692308,4.6521739130434785,1.2000000000000002,1.4166666666666665,1.772727272727273,0.875,0.0,12.083333333333332,0.22727272727272727,2.823529411764706,3.4499999999999997,4.111111111111111,6.76923076923077,0.0,13.111111111111112,2.125,2.9047619047619047,5.400000000000001,1.0,6.833333333333333,2.0,8.842105263157894,8.88888888888889,7.894736842105262,3.166666666666666,0.823529411764706,5.444444444444445,8.777777777777777,0.0,5.888888888888889,0.75,7.857142857142857,0.0,7.647058823529411,6.642857142857142,1.0909090909090908,1.3333333333333333,0.3684210526315789,0.5263157894736842,2.4,9.363636363636363,6.25,3.4545454545454546
3.9600000000000004,2.7777777777777777,1.0,2.375,4.777777777777778,2.9999999999999996,0.0,1.7727272727272725,0.7272727272727273,1.7692307692307692,1.2380952380952381,1.307692307692308,4.304347826086956,0.8,1.6666666666666667,2.227272727272727,1.0,0.0,6.916666666666666,0.6363636363636365,2.058823529411765,4.0,4.055555555555556,5.6923076923076925,0.0,14.222222222222223,2.0625,1.9523809523809526,4.466666666666667,0.9565217391304348,6.166666666666667,1.7647058823529413,6.105263157894736,10.833333333333332,5.578947368421052,4.583333333333333,1.7058823529411766,3.7777777777777772,8.222222222222223,0.0,6.0,1.0833333333333333,8.928571428571429,0.0,8.352941176470587,5.071428571428571,0.6818181818181818,1.8333333333333335,0.6842105263157895,0.9473684210526315,2.85,9.363636363636362,5.125,2.090909090909091
5.600000000000001,3.444444444444444,0.56,1.6875,4.666666666666665,3.578947368421053,0.0,1.0909090909090908,1.227272727272727,2.3076923076923075,1.7619047619047616,1.0769230769230769,3.8695652173913047,0.8400000000000001,2.083333333333333,2.1363636363636362,1.0625,0.21428571428571427,9.083333333333332,0.4545454545454546,2.1764705882352944,4.3500000000000005,4.388888888888889,5.923076923076923,0.0,12.11111111111111,1.625,2.714285714285714,4.533333333333333,1.6956521739130437,6.555555555555555,1.7058823529411766,5.631578947368421,11.000000000000002,5.842105263157895,4.333333333333333,1.5294117647058822,4.777777777777779,5.999999999999998,0.0,6.555555555555556,1.0,8.571428571428573,0.0,7.0,8.0,0.6818181818181818,0.9166666666666666,0.7894736842105262,0.7894736842105263,3.5000000000000004,11.272727272727273,6.9375,1.8181818181818181
