0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
5.8999999999999995,0.75,0.8636363636363636,7.842105263157895,1.05,4.583333333333334,1.526315789473684,2.533333333333333,0.6,3.16,0.9999999999999998,11.8,1.5,2.1739130434782608,7.272727272727273,0.8095238095238095,0.0,13.23076923076923,0.0,10.444444444444445,1.5000000000000002,2.736842105263158,2.0,0.0,0.0,5.705882352941177,7.777777777777778,0.0,0.0,5.76,7.333333333333334,5.0,1.2307692307692308,0.49999999999999994,4.166666666666666,0.0,3.9444444444444446,1.5833333333333335,1.2352941176470589,0.0,0.0,4.999999999999999,1.076923076923077,1.9,2.1052631578947367,0.0,2.1,0.0,0.5833333333333334,2.5294117647058827,2.4999999999999996,2.7083333333333335,0.8695652173913043,8.466666666666669,10.909090909090908,6.9,0.0,1.8421052631578947,0.45833333333333326,0.0,2.4285714285714284,0.625,0.0,7.166666666666667,4.352941176470588,0.0,0.5,0.6363636363636364,8.5,0.0,20.090909090909093,2.4347826086956523,2.5384615384615388,0.0,2.9444444444444438,0.0,0.0,3.5625,0.0,3.05,1.823529411764706,5.888888888888889,1.5416666666666665,3.1000000000000005,0.0,1.4285714285714284,0.2857142857142857,7.391304347826087,1.7199999999999998,0.0
5.550000000000001,1.05,1.0454545454545454,7.68421052631579,1.0999999999999999,3.75,1.5263157894736843,1.8666666666666667,0.8999999999999999,3.3200000000000003,1.6190476190476186,14.700000000000001,2.125,4.130434782608695,8.0,0.9999999999999998,0.0,12.461538461538463,0.0,6.333333333333334,2.1,2.4736842105263155,2.095238095238095,0.0,0.0,7.1764705882352935,8.555555555555555,0.0,0.0,7.08,7.277777777777778,3.5217391304347827,1.307692307692308,0.37499999999999994,4.277777777777778,0.0,2.888888888888889,1.8333333333333333,3.764705882352941,0.0,0.0,4.142857142857142,1.153846153846154,3.6000000000000005,2.263157894736842,0.0,1.7,0.0,0.7499999999999999,3.1176470588235294,2.785714285714286,3.9999999999999996,0.6956521739130435,6.466666666666667,7.727272727272727,5.300000000000001,0.0,3.1052631578947363,0.16666666666666666,0.0,3.214285714285714,0.875,0.0,8.416666666666668,3.352941176470588,0.0,0.5909090909090908,0.6363636363636364,5.9,0.0,18.636363636363637,1.5652173913043477,1.0,0.0,3.2222222222222223,0.0,0.0,1.9375,0.0,3.4499999999999997,2.7647058823529416,6.888888888888888,1.7083333333333333,2.05,0.0,1.761904761904762,0.38095238095238093,4.695652173913043,2.12,0.0
7.05,0.9,1.6363636363636362,6.31578947368421,0.9,3.166666666666666,4.2105263157894735,2.0,0.5499999999999999,3.8400000000000003,1.5238095238095237,15.0,2.0,3.1304347826086953,5.818181818181818,1.0952380952380953,0.0,10.076923076923077,0.0,7.444444444444445,2.9,3.8421052631578942,0.9523809523809523,0.0,0.0,2.7058823529411766,10.555555555555559,0.0,0.0,5.56,8.444444444444445,6.391304347826087,1.2307692307692308,0.375,4.611111111111111,0.0,3.7777777777777777,1.0,2.6470588235294117,0.125,0.0,3.666666666666667,0.6923076923076923,3.0000000000000004,1.0526315789473684,0.0,1.5999999999999999,0.0,0.25,2.4705882352941178,1.7857142857142856,3.7083333333333335,0.7826086956521741,7.133333333333334,6.272727272727273,6.3,0.0,1.8421052631578947,0.125,0.0,2.4285714285714284,0.75,0.0,6.166666666666667,2.5294117647058822,0.0,0.6363636363636365,0.45454545454545453,3.3,0.0,18.636363636363637,2.6086956521739126,2.230769230769231,0.0,2.3888888888888884,0.0,0.0,4.5,0.15384615384615385,2.9499999999999997,2.2941176470588234,5.111111111111111,1.4166666666666665,4.300000000000001,0.0,2.952380952380952,0.3333333333333333,5.347826086956522,1.0,0.0
6.2,0.85,1.1818181818181817,9.263157894736842,1.1000000000000003,3.3333333333333335,2.105263157894737,2.3333333333333335,0.75,4.08,1.9999999999999998,12.5,0.625,3.5652173913043477,6.363636363636363,1.0,0.0,13.307692307692308,0.0,7.666666666666666,1.8,4.789473684210526,1.523809523809524,0.0,0.0,3.8823529411764706,9.222222222222221,0.0,0.0,5.92,7.333333333333332,2.0434782608695654,1.2307692307692308,0.49999999999999994,4.388888888888888,0.0,3.6111111111111107,1.5000000000000002,2.5882352941176467,0.0,0.0,4.0,0.8461538461538463,3.4999999999999996,1.8947368421052628,0.0,0.7999999999999999,0.0,0.5833333333333333,2.529411764705882,2.785714285714286,4.458333333333334,1.0,7.400000000000001,9.000000000000002,6.3,0.0,2.526315789473684,0.2916666666666667,0.0,2.4285714285714284,0.8125,0.0,9.416666666666668,0.9411764705882354,0.0,1.0454545454545454,0.6363636363636364,5.199999999999999,0.0,18.18181818181818,3.8260869565217397,3.307692307692308,0.0,2.888888888888889,0.0,0.0,5.5625,0.0,5.199999999999999,2.5882352941176467,6.888888888888889,2.5416666666666665,3.3500000000000005,0.0,1.7142857142857142,0.0,4.782608695652175,1.44,0.0
8.75,0.85,0.5454545454545454,8.473684210526317,1.2,4.166666666666667,2.0526315789473686,1.8,0.65,3.48,1.5714285714285714,16.5,2.5,2.0869565217391304,10.272727272727272,1.5714285714285712,0.0,10.615384615384615,0.0,8.555555555555555,1.8,3.263157894736842,1.380952380952381,0.0,0.0,3.3529411764705883,8.0,0.0,0.0,5.8,9.88888888888889,5.434782608695652,1.2307692307692308,0.125,3.3333333333333326,0.0,3.2777777777777777,2.3333333333333335,2.6470588235294117,0.125,0.0,4.333333333333333,0.07692307692307693,2.5,0.21052631578947367,0.0,1.5999999999999999,0.0,0.375,1.9411764705882355,0.2857142857142857,3.625,0.9565217391304348,8.133333333333333,8.636363636363635,4.8999999999999995,0.0,2.31578947368421,0.41666666666666663,0.0,1.5714285714285712,0.875,0.0,9.75,2.235294117647059,0.0,0.6363636363636362,1.0909090909090908,6.0,0.0,20.72727272727273,2.608695652173913,1.9230769230769234,0.0,2.666666666666667,0.0,0.0,3.375,0.46153846153846156,2.5000000000000004,1.647058823529412,6.222222222222223,1.583333333333333,3.35,0.0,1.9047619047619047,0.47619047619047616,5.695652173913043,1.5200000000000002,0.0
7.1,0.6499999999999999,1.227272727272727,6.7368421052631575,0.75,3.666666666666667,1.526315789473684,2.266666666666667,0.65,3.4400000000000004,1.0476190476190474,12.9,1.375,2.2173913043478266,5.09090909090909,1.142857142857143,0.0,7.153846153846153,0.0,12.444444444444446,3.0,2.684210526315789,1.1428571428571428,0.0,0.0,4.176470588235294,8.222222222222221,0.0,0.0,4.72,8.722222222222221,3.0869565217391304,1.3846153846153846,0.75,4.444444444444445,0.0,4.444444444444444,1.5833333333333333,2.294117647058824,0.125,0.0,5.0,0.8461538461538463,1.8,1.7368421052631575,0.0,1.9000000000000001,0.0,0.5,2.6470588235294117,3.571428571428571,3.583333333333333,0.7391304347826086,7.733333333333333,6.454545454545454,8.0,0.0,2.052631578947368,0.29166666666666663,0.0,3.071428571428571,0.5625,0.0,4.416666666666667,2.176470588235294,0.0,0.6818181818181818,0.9090909090909091,4.7,0.0,14.818181818181818,3.1739130434782608,1.8461538461538463,0.0,1.3333333333333335,0.0,0.0,2.0,0.07692307692307693,4.0,2.2352941176470584,4.055555555555556,1.5416666666666665,3.15,0.0,2.285714285714285,0.3333333333333333,6.434782608695651,2.08,0.0
8.85,0.9500000000000001,0.4090909090909091,8.157894736842104,0.8500000000000001,4.666666666666667,2.526315789473684,2.5999999999999996,1.4,2.7199999999999998,0.7619047619047619,13.600000000000001,2.5,4.695652173913044,9.272727272727272,1.1904761904761902,0.0,8.846153846153847,0.0,8.444444444444445,1.4,3.0526315789473686,1.3333333333333333,0.0,0.0,4.588235294117647,5.777777777777778,0.0,0.0,5.68,7.722222222222223,3.4782608695652177,1.4615384615384617,0.7499999999999999,2.611111111111111,0.0,3.8333333333333335,1.6666666666666665,3.2941176470588234,0.0,0.0,4.0,1.5384615384615388,2.6999999999999997,0.9473684210526315,0.0,2.0,0.0,0.25,2.3529411764705883,1.4999999999999998,3.5,1.0,7.7333333333333325,5.545454545454545,7.200000000000001,0.0,3.3684210526315788,0.125,0.0,2.642857142857143,1.0625,0.0,5.833333333333333,4.294117647058823,0.0,0.5909090909090909,1.1818181818181817,5.6000000000000005,0.0,20.454545454545453,2.9565217391304346,1.9230769230769234,0.0,1.4444444444444446,0.0,0.0,3.625,0.0,3.25,1.4705882352941178,4.833333333333333,1.3333333333333333,3.5500000000000003,0.0,1.714285714285714,0.9523809523809523,6.17391304347826,1.5999999999999999,0.0
6.45,0.8,0.8181818181818181,7.315789473684209,0.7999999999999999,4.0,2.578947368421052,1.4666666666666666,0.95,2.72,1.1428571428571428,17.3,1.625,2.391304347826087,5.636363636363636,1.4761904761904763,0.0,11.076923076923077,0.0,7.888888888888889,1.9000000000000001,3.8947368421052633,1.8571428571428572,0.0,0.0,4.352941176470588,8.111111111111112,0.0,0.0,4.12,8.5,3.4347826086956523,1.3076923076923077,0.0,4.222222222222222,0.0,4.500000000000001,1.9166666666666665,2.6470588235294117,0.25,0.0,4.142857142857142,0.0,3.3000000000000003,0.8421052631578947,0.0,1.9,0.0,0.5416666666666666,3.529411764705882,1.2142857142857142,3.2500000000000004,0.7391304347826088,7.200000000000001,6.999999999999999,6.0,0.0,2.1052631578947367,0.08333333333333333,0.0,1.5714285714285712,0.6875,0.0,5.833333333333333,2.8823529411764706,0.0,0.5,0.7272727272727273,5.8999999999999995,0.0,19.000000000000004,2.8260869565217392,2.6153846153846154,0.0,2.333333333333333,0.0,0.0,3.75,0.0,4.15,1.7058823529411766,5.388888888888889,1.9583333333333337,3.6999999999999997,0.0,2.380952380952381,0.47619047619047616,6.5652173913043494,2.04,0.0
7.199999999999999,0.75,0.7272727272727272,7.94736842105263,0.7000000000000001,2.4166666666666665,2.8947368421052633,2.4000000000000004,0.7,3.84,1.3333333333333333,14.1,2.4375,4.0,10.181818181818182,1.333333333333333,0.0,7.153846153846154,0.0,4.444444444444445,1.6,3.421052631578947,1.9047619047619047,0.0,0.0,6.882352941176471,5.555555555555555,0.0,0.0,4.720000000000001,6.500000000000001,3.391304347826087,1.2307692307692308,0.5,2.7222222222222223,0.0,4.722222222222222,2.25,2.8823529411764706,0.125,0.0,5.0,0.8461538461538463,2.5000000000000004,1.8421052631578947,0.0,1.2999999999999998,0.0,0.125,2.2941176470588234,1.9999999999999996,4.416666666666666,0.6521739130434783,9.866666666666667,8.272727272727273,6.0,0.0,2.473684210526316,0.125,0.0,3.2142857142857144,0.8125,0.0,8.833333333333332,2.235294117647059,0.0,0.8181818181818179,0.6363636363636364,5.4,0.0,18.636363636363633,2.4782608695652173,1.7692307692307696,0.0,2.9444444444444446,0.0,0.0,4.9375,0.0,2.9000000000000004,1.9411764705882355,7.111111111111112,1.958333333333333,3.6500000000000004,0.0,2.714285714285714,0.9047619047619047,8.0,2.12,0.0
7.55,1.05,1.2272727272727273,7.684210526315789,1.0,5.5,2.3684210526315788,1.4666666666666666,0.65,3.84,1.1904761904761902,17.3,2.5625,3.869565217391304,7.727272727272727,1.476190476190476,0.0,11.692307692307692,0.0,10.222222222222221,2.5999999999999996,5.631578947368421,1.142857142857143,0.0,0.0,3.8823529411764706,13.222222222222223,0.0,0.0,6.08,9.0,4.434782608695652,1.2307692307692308,0.4583333333333333,4.666666666666667,0.0,3.7222222222222223,1.9166666666666665,3.9411764705882355,0.125,0.0,2.8571428571428563,0.7692307692307693,2.7,0.47368421052631576,0.0,1.45,0.0,0.5416666666666666,3.352941176470588,1.2142857142857142,3.5833333333333335,0.6521739130434782,7.2,8.0,5.8,0.0,3.263157894736842,0.375,0.0,2.142857142857143,0.8125,0.0,6.333333333333334,3.3529411764705883,0.0,0.36363636363636365,0.36363636363636365,6.6,0.0,18.181818181818183,2.0434782608695654,1.307692307692308,0.0,2.222222222222222,0.0,0.0,1.8125,0.0,3.1,2.235294117647059,5.166666666666667,1.9583333333333333,2.65,0.0,2.7619047619047614,0.9047619047619048,5.434782608695652,1.08,0.0
