episode,episode_rewards,max_obj,suc_datas
574,10,487,116
575,16,494,188
576,18,520,212
577,18,525,212
578,18,497,212
579,10,495,128
580,18,507,212
581,11,491,142
582,9,380,129
583,18,497,212
584,4,416,64
585,4,405,64
586,4,407,64
587,4,412,64
588,15,485,176
589,11,501,142
590,3,355,44
591,2,359,40
592,2,346,40
593,2,335,40
594,2,413,40
595,2,396,40
596,2,425,40
597,10,519,128
598,10,502,128
599,3,479,54
600,9,527,116
601,9,514,114
602,10,556,128
603,11,562,142
604,11,508,142
605,10,499,128
606,8,516,102
607,3,392,39
608,4,397,52
609,6,417,70
610,9,460,106
611,8,453,100
612,6,412,72
613,8,412,100
614,8,421,100
615,4,447,48
616,1,382,20
617,3,439,36
618,2,433,34
619,5,448,60
620,6,429,72
621,8,449,100
622,6,428,72
623,6,468,72
624,1,390,14
625,0,398,0
626,6,397,72
627,10,437,125
628,6,418,72
629,6,416,72
630,6,413,72
631,3,442,42
632,0,414,0
633,0,428,0
634,4,429,54
635,4,451,52
636,0,432,0
637,1,443,14
638,8,456,100
639,8,461,100
640,5,466,59
641,3,468,42
642,3,473,42
643,3,469,42
644,13,458,177
645,13,470,177
646,4,471,46
647,2,453,20
648,9,461,121
649,10,470,135
650,9,483,121
651,10,474,135
652,10,476,135
653,10,464,135
654,5,481,70
655,5,463,70
656,4,460,56
657,6,474,73
658,8,460,99
659,2,435,20
660,2,414,20
661,2,428,20
662,2,443,20
663,2,475,20
664,2,491,20
665,2,474,20
666,2,431,20
667,2,432,20
668,2,435,20
669,2,427,20
670,2,434,20
671,2,407,20
672,2,409,20
673,2,404,20
674,2,365,20
675,2,335,20
676,2,377,20
677,3,362,40
678,4,372,60
679,2,351,20
680,2,339,20
681,2,324,20
682,2,308,20
683,2,346,20
684,2,279,20
685,2,303,20
686,2,295,20
687,2,308,20
688,4,287,40
689,2,281,20
690,2,304,20
691,2,296,20
692,2,298,20
693,2,309,20
694,0,289,0
695,2,307,20
696,2,311,20
697,2,298,20
698,2,330,20
699,3,386,48
700,3,387,48
701,4,374,52
702,3,365,36
703,4,366,52
704,4,364,52
705,4,364,52
706,4,376,46
707,4,367,52
708,3,376,48
709,3,390,48
710,3,358,36
711,2,353,20
712,3,359,36
713,4,352,52
714,2,343,32
715,1,325,16
716,2,374,32
717,2,369,32
718,2,380,32
719,2,369,32
720,2,374,32
721,2,352,32
722,4,372,72
723,4,390,72
724,4,346,80
725,4,362,60
726,6,410,60
727,11,435,134
728,12,433,150
729,11,454,142
730,12,447,150
731,12,447,150
732,12,445,150
733,12,433,150
734,17,461,250
735,17,463,250
736,12,430,150
737,16,465,234
738,16,476,234
739,16,470,234
740,16,455,234
741,16,455,234
742,15,451,224
743,16,455,234
744,9,406,102
745,11,443,134
746,10,414,130
747,12,394,170
748,11,374,150
749,7,390,70
750,7,370,70
751,7,368,70
752,7,387,70
753,7,423,70
754,8,368,82
755,15,387,214
756,15,403,214
757,11,394,150
758,11,383,150
759,11,459,134
760,11,426,150
761,6,446,60
762,10,437,130
763,7,435,70
764,7,419,70
765,9,409,102
766,7,422,70
767,7,402,70
768,7,414,70
769,5,410,50
770,11,435,134
771,11,432,134
772,10,427,124
773,9,420,108
774,10,425,124
775,6,401,72
776,4,389,40
777,4,381,40
778,4,385,40
779,4,362,40
780,4,352,40
781,4,354,40
782,4,338,40
783,4,371,40
784,4,356,40
785,4,370,40
786,4,351,40
787,4,356,40
788,5,351,50
789,5,341,50
790,5,350,50
791,5,347,50
792,5,364,50
793,5,355,50
794,5,354,50
795,5,367,50
796,5,366,50
797,5,356,50
798,5,361,50
799,5,355,50
800,5,366,50
801,5,363,50
802,5,359,50
803,5,372,50
804,5,379,50
805,5,384,50
806,5,375,50
807,5,360,50
808,5,361,50
809,5,357,50
810,5,372,50
811,7,373,70
812,5,375,50
813,4,373,40
814,7,365,70
815,7,375,70
816,7,371,70
817,5,336,50
818,5,348,50
819,5,343,50
820,5,333,50
821,6,350,60
822,2,323,20
823,2,341,20
824,2,355,20
825,3,332,30
826,3,342,30
827,3,358,30
828,2,327,20
829,2,322,20
830,2,320,20
831,2,322,20
832,2,325,20
833,2,343,20
834,3,367,30
835,2,360,20
836,2,347,20
837,2,357,20
838,2,359,20
839,1,357,10
840,2,361,20
841,2,355,20
842,2,352,20
843,2,384,20
844,2,393,20
845,2,400,20
846,2,393,20
847,2,393,20
848,2,392,20
849,2,384,20
850,2,393,20
851,4,417,60
852,2,357,20
853,3,362,36
854,2,376,20
855,4,359,64
856,5,381,80
857,3,354,36
858,3,362,48
859,3,360,48
860,4,369,64
861,3,371,48
862,6,390,96
863,9,402,102
864,10,415,118
865,10,430,118
866,10,415,118
867,9,398,102
868,9,393,102
869,9,410,102
870,10,414,118
871,7,394,70
872,10,424,118
873,10,422,118
874,9,410,102
875,7,409,70
876,7,416,70
877,7,418,70
878,9,439,102
879,7,422,70
880,7,412,70
881,7,403,70
882,7,395,70
883,7,404,70
884,7,408,70
885,8,402,86
886,6,431,60
887,7,384,70
888,7,397,70
889,6,391,60
890,7,374,70
891,7,405,70
892,7,426,70
893,2,334,26
894,2,311,26
895,2,324,26
896,3,335,39
897,3,335,39
898,3,335,39
899,3,321,39
900,2,305,26
901,6,339,84
902,6,337,84
903,10,378,124
904,10,404,118
905,9,396,102
906,11,416,134
907,9,404,102
908,11,435,134
909,13,408,166
910,11,403,140
911,13,393,166
912,13,406,166
913,13,406,166
914,13,408,166
915,13,396,166
916,13,407,166
917,13,381,166
918,12,395,156
919,13,390,166
920,13,389,166
921,13,385,166
922,13,385,166
923,13,391,166
924,12,385,156
925,13,387,166
926,13,387,166
927,13,389,166
928,13,404,166
929,13,401,166
930,13,386,166
931,13,402,166
932,13,394,166
933,13,392,166
934,13,391,166
935,11,416,134
936,6,366,96
937,10,425,127
938,8,404,95
939,8,421,95
940,5,405,65
941,4,391,52
942,4,381,52
943,4,360,52
944,5,379,65
945,5,401,65
946,4,405,52
947,3,377,39
948,5,389,59
949,7,413,85
950,7,427,85
951,7,423,85
952,10,405,123
953,10,405,123
954,9,407,109
955,11,446,137
956,9,405,109
957,7,401,85
958,8,399,99
959,9,393,113
960,12,384,149
961,9,365,121
962,9,382,111
963,9,366,121
964,9,385,111
965,9,381,111
966,9,381,111
967,9,364,111
968,8,351,107
969,8,390,107
970,10,331,135
971,10,312,135
972,10,321,135
973,9,330,121
974,9,333,121
975,8,351,107
976,8,344,103
977,6,341,77
978,5,344,65
979,8,386,107
980,7,372,90
981,6,368,80
982,8,373,107
983,8,381,107
984,8,357,107
985,8,361,107
986,5,376,65
987,5,404,65
988,5,391,65
989,5,406,65
990,5,405,65
991,5,428,65
992,5,417,65
993,7,438,85
994,5,398,65
995,5,372,65
996,6,386,75
997,5,372,62
998,7,342,85
999,6,343,75
1000,5,305,65
1001,5,300,65
1002,5,307,65
1003,5,299,65
1004,5,291,65
1005,5,298,65
1006,5,298,65
1007,5,315,65
1008,5,304,65
1009,4,288,52
1010,5,304,65
1011,5,318,65
1012,5,308,65
1013,5,299,65
1014,5,332,65
1015,5,317,65
1016,5,337,65
1017,7,411,97
1018,8,432,113
1019,8,439,113
1020,8,443,113
1021,8,434,113
1022,8,444,113
1023,8,441,113
1024,8,445,113
1025,8,437,113
1026,11,411,155
1027,11,404,155
1028,11,422,155
1029,9,476,129
1030,8,470,116
1031,8,484,116
1032,11,390,155
1033,11,439,155
1034,11,378,155
1035,10,322,145
1036,10,329,145
1037,10,320,145
1038,10,322,145
1039,8,357,113
1040,10,329,145
1041,10,321,145
1042,10,329,145
1043,6,426,96
1044,6,444,96
1045,8,455,116
1046,6,455,96
1047,6,445,96
1048,6,451,96
1049,6,470,96
1050,6,440,96
1051,6,472,96
1052,6,492,96
1053,9,415,129
1054,6,478,96
1055,6,476,96
1056,6,475,96
1057,6,476,96
1058,5,439,65
1059,6,479,96
1060,6,473,96
1061,6,483,96
1062,6,463,96
1063,6,451,96
1064,6,441,96
1065,6,449,96
1066,6,433,96
1067,6,445,96
1068,6,459,96
1069,6,425,96
1070,6,427,96
1071,6,395,96
1072,6,406,96
1073,6,421,96
1074,6,412,96
1075,7,463,106
1076,6,438,96
1077,7,471,106
1078,6,440,96
1079,6,439,96
1080,10,465,143
1081,10,474,143
1082,8,478,116
1083,7,503,110
1084,10,533,143
1085,8,464,116
1086,8,475,116
1087,6,476,96
1088,15,472,192
1089,13,459,169
1090,16,494,206
1091,15,479,192
1092,16,474,206
1093,15,450,195
1094,6,504,96
1095,6,530,96
1096,13,481,169
1097,13,463,169
1098,13,462,169
1099,6,495,96
1100,9,451,105
1101,10,495,125
1102,12,480,153
1103,9,468,115
1104,7,505,80
1105,14,451,179
1106,13,448,169
1107,10,466,130
1108,15,448,195
1109,10,456,145
1110,10,458,145
1111,9,451,129
1112,6,405,60
1113,6,403,60
1114,6,408,60
1115,6,403,60
1116,6,396,60
1117,6,397,60
1118,6,396,60
1119,10,400,115
1120,10,423,115
1121,6,434,60
1122,6,437,60
1123,6,444,60
1124,10,446,115
1125,10,463,115
1126,10,466,115
1127,7,463,85
1128,7,462,85
1129,7,465,85
1130,5,451,65
1131,9,455,105
1132,6,428,79
1133,6,447,79
1134,5,441,65
1135,6,451,79
1136,6,459,79
1137,5,447,66
1138,8,480,99
1139,8,437,99
1140,8,434,99
1141,7,485,85
1142,9,493,113
1143,9,493,113
1144,7,419,85
1145,7,454,85
1146,5,423,59
1147,7,465,85
1148,4,390,46
1149,5,421,59
1150,5,401,59
1151,5,429,59
1152,7,421,86
1153,2,412,20
1154,7,474,88
1155,4,456,48
1156,6,470,72
1157,6,466,72
1158,7,449,85
1159,7,431,85
1160,7,418,85
1161,7,413,70
1162,8,443,95
1163,7,414,70
1164,7,397,70
1165,7,403,85
1166,7,445,85
1167,7,445,85
1168,5,421,65
1169,5,435,65
1170,7,443,85
1171,7,448,85
1172,7,448,85
1173,7,442,85
1174,7,446,85
1175,6,453,75
1176,7,420,85
1177,8,394,92
1178,7,401,85
1179,7,390,85
1180,7,380,85
1181,7,404,85
1182,7,388,85
1183,6,381,75
1184,7,377,70
1185,7,377,70
1186,7,374,70
1187,7,456,70
1188,8,459,86
1189,6,467,60
1190,8,461,86
1191,8,436,86
1192,8,479,95
1193,8,513,95
1194,9,534,115
1195,9,514,115
1196,9,521,115
1197,9,519,115
1198,10,509,135
1199,10,450,115
1200,9,486,115
1201,9,497,115
1202,10,516,123
1203,10,504,135
1204,10,497,131
1205,10,500,131
1206,11,504,151
1207,11,508,151
1208,12,441,162
1209,11,461,151
1210,9,441,137
1211,9,406,129
1212,8,404,120
1213,9,408,129
1214,7,400,108
1215,7,399,108
1216,7,401,108
1217,7,395,108
1218,6,388,96
1219,16,394,204
1220,16,388,204
1221,7,412,108
1222,7,403,108
1223,14,384,178
1224,7,399,108
1225,16,407,206
1226,6,421,96
1227,6,421,96
1228,6,417,96
1229,6,424,96
1230,6,425,96
1231,6,429,96
1232,12,369,156
1233,11,394,140
1234,12,363,156
1235,12,367,156
1236,12,362,156
1237,6,422,96
1238,6,413,96
1239,6,419,96
1240,6,431,96
1241,6,423,96
1242,6,425,96
1243,6,425,96
1244,12,361,156
1245,6,432,96
1246,6,415,96
1247,6,405,96
1248,6,457,96
1249,6,440,96
1250,6,442,96
1251,6,429,96
1252,6,422,96
1253,6,416,96
1254,6,424,96
1255,6,475,96
1256,6,442,96
1257,7,436,110
1258,7,448,110
1259,7,436,110
1260,7,436,110
1261,7,458,110
1262,7,451,110
1263,6,446,96
1264,9,434,129
1265,8,448,113
1266,9,436,117
1267,9,412,129
1268,9,438,117
1269,9,437,117
1270,4,397,64
1271,7,401,91
1272,5,392,65
1273,7,393,91
1274,3,392,48
1275,6,417,72
1276,7,430,85
1277,6,384,78
1278,3,400,48
1279,7,445,85
1280,4,362,58
1281,5,385,65
1282,5,410,62
1283,7,436,85
1284,6,393,75
1285,7,421,91
1286,4,400,49
1287,4,392,64
1288,5,377,71
1289,4,429,64
1290,3,435,39
1291,7,457,85
1292,4,406,46
1293,10,469,130
1294,2,413,20
1295,9,463,123
1296,4,382,46
1297,5,428,59
1298,2,429,20
1299,9,424,129
1300,10,434,145
1301,14,467,181
1302,11,443,132
1303,14,462,181
1304,11,408,135
1305,11,401,135
1306,11,401,135
1307,13,424,156
1308,13,430,156
1309,10,437,123
1310,7,412,88
1311,12,489,160
1312,8,464,98
1313,8,458,113
1314,5,413,50
1315,12,459,148
1316,11,436,138
1317,7,454,110
1318,9,462,108
1319,6,407,60
1320,4,381,40
1321,7,411,80
1322,2,382,20
1323,4,398,40
1324,6,392,60
1325,8,386,92
1326,8,403,92
1327,6,412,64
1328,4,388,40
1329,4,388,40
1330,4,382,40
1331,9,413,105
1332,10,419,115
1333,9,417,105
1334,4,384,40
1335,4,401,40
1336,5,407,50
1337,10,433,115
1338,10,432,115
1339,6,411,60
1340,6,407,60
1341,6,417,60
1342,6,400,60
1343,7,409,70
1344,7,408,70
1345,7,412,70
1346,7,402,70
1347,7,407,70
1348,7,403,70
1349,7,401,70
1350,7,390,70
1351,6,370,60
1352,7,394,70
1353,7,403,70
1354,7,397,70
1355,7,378,70
1356,7,393,70
1357,3,340,39
1358,3,342,39
1359,4,359,52
1360,5,372,65
1361,4,364,52
1362,4,370,52
1363,5,372,65
1364,6,388,78
1365,3,370,36
1366,4,359,52
1367,5,315,65
1368,2,281,26
1369,5,314,65
1370,1,273,13
1371,2,300,26
1372,3,295,39
1373,1,269,13
1374,0,267,0
1375,0,264,0
1376,0,264,0
1377,5,322,65
1378,0,264,0
1379,4,299,52
1380,5,298,65
1381,5,319,65
1382,5,295,65
1383,5,273,65
1384,5,322,65
1385,11,386,135
1386,10,385,125
1387,10,365,125
1388,10,365,125
1389,11,374,135
1390,11,380,135
1391,11,389,135
1392,8,375,101
1393,8,378,101
1394,9,389,114
1395,8,392,101
1396,8,396,101
1397,8,401,101
1398,8,400,101
1399,10,465,146
1400,7,446,110
1401,7,443,110
1402,14,471,192
1403,8,485,120
1404,14,497,192
1405,14,487,192
1406,15,468,204
1407,15,468,204
1408,15,467,204
1409,15,471,204
1410,14,473,190
1411,9,470,132
1412,15,475,204
1413,7,443,110
1414,6,464,96
1415,10,444,136
1416,10,480,146
1417,10,480,146
1418,10,492,146
1419,9,446,124
1420,16,463,211
1421,14,444,195
1422,14,440,195
1423,13,451,182
1424,13,439,182
1425,12,398,168
1426,10,455,136
1427,14,455,191
1428,7,417,110
1429,15,459,202
1430,14,452,190
1431,14,454,190
1432,9,434,132
1433,9,433,132
1434,10,438,144
1435,16,451,206
1436,9,460,117
1437,11,453,138
1438,10,432,145
1439,13,462,180
1440,10,430,145
1441,6,408,92
1442,10,451,126
1443,7,452,104
1444,7,426,104
1445,6,430,92
1446,7,433,104
1447,8,434,116
1448,6,420,88
1449,5,412,80
1450,10,440,128
1451,9,439,125
1452,12,443,164
1453,8,424,116
1454,9,424,128
1455,8,449,116
1456,10,432,128
1457,9,453,116
1458,12,478,164
1459,8,456,116
1460,8,437,116
1461,8,459,116
1462,9,464,129
1463,14,478,187
1464,6,467,96
1465,10,490,141
1466,11,506,153
1467,6,477,92
1468,5,460,80
1469,6,487,96
1470,6,479,96
1471,6,500,96
1472,6,485,96
1473,6,435,96
1474,6,425,81
1475,6,427,81
1476,5,433,65
1477,6,405,81
1478,6,476,96
1479,6,474,96
1480,6,431,81
1481,6,465,96
1482,6,465,96
1483,6,466,96
1484,6,493,96
1485,6,428,84
1486,6,428,84
1487,6,425,84
1488,7,463,110
1489,7,435,97
1490,8,434,107
1491,2,387,23
1492,6,435,79
1493,6,432,79
1494,6,432,79
1495,7,422,85
1496,7,444,85
1497,6,418,72
1498,5,429,65
1499,4,423,52
1500,9,449,105
1501,6,418,79
1502,4,410,52
1503,5,429,65
1504,4,381,52
1505,5,423,65
1506,5,422,65
1507,5,425,65
1508,9,439,105
1509,10,422,115
1510,10,416,115
1511,10,413,115
1512,10,421,115
1513,6,444,60
1514,10,419,115
1515,10,427,115
1516,10,428,115
1517,5,425,50
1518,10,435,115
1519,10,421,115
1520,10,428,115
1521,10,432,115
1522,10,431,115
1523,5,421,65
1524,6,450,60
1525,9,432,105
1526,5,395,65
1527,5,401,65
1528,5,401,65
1529,9,415,105
1530,8,415,92
1531,9,437,105
1532,5,397,50
1533,6,412,60
1534,6,390,60
1535,6,384,60
1536,6,387,60
1537,6,364,60
1538,6,362,60
1539,6,386,60
1540,6,383,60
1541,10,456,115
1542,10,458,115
1543,10,423,115
1544,10,434,115
1545,10,434,115
1546,10,426,115
1547,5,388,50
1548,9,427,105
1549,10,432,115
1550,5,377,50
1551,10,419,115
1552,10,423,115
1553,10,413,115
1554,10,428,115
1555,11,394,140
1556,14,403,179
1557,15,399,195
1558,11,402,140
1559,13,438,169
1560,16,400,207
1561,11,425,140
1562,6,391,60
1563,6,395,60
1564,6,372,60
1565,6,374,60
1566,6,372,60
1567,6,331,60
1568,7,353,70
1569,10,368,145
1570,9,328,129
1571,9,310,129
1572,9,306,129
1573,9,304,129
1574,9,320,129
1575,9,285,129
1576,9,284,129
1577,9,295,129
1578,9,314,129
1579,9,299,129
1580,9,298,129
1581,7,320,97
1582,5,316,65
1583,5,317,65
1584,4,307,52
1585,5,380,65
1586,8,439,82
1587,8,436,82
1588,8,436,82
1589,8,446,82
1590,8,449,82
1591,8,452,82
1592,8,442,82
1593,8,438,82
1594,7,443,70
1595,8,435,82
1596,9,453,94
1597,6,429,77
1598,8,418,101
1599,5,392,65
1600,5,387,65
1601,8,403,101
1602,10,406,125
1603,11,422,135
1604,12,418,130
1605,11,399,135
1606,8,422,92
1607,8,431,92
1608,5,408,65
1609,8,431,92
1610,5,415,65
1611,5,408,65
1612,5,408,65
1613,11,396,151
1614,11,416,148
1615,10,390,141
1616,10,394,141
1617,10,402,141
1618,14,436,192
1619,19,478,235
1620,14,442,192
1621,12,355,168
1622,12,333,168
1623,12,323,168
1624,19,443,235
1625,13,420,179
1626,13,399,179
1627,13,402,179
1628,16,408,214
1629,12,379,168
1630,10,460,140
1631,16,445,209
1632,13,464,179
1633,16,475,202
1634,12,416,168
1635,16,505,202
1636,12,391,168
1637,12,389,168
1638,12,385,168
1639,12,381,168
1640,16,486,202
1641,16,486,202
1642,16,488,202
1643,18,500,224
1644,11,450,142
1645,20,495,246
1646,19,500,235
1647,17,518,213
1648,16,496,202
1649,18,506,224
1650,11,422,142
1651,18,430,229
1652,17,498,213
1653,18,508,224
1654,11,443,142
1655,11,442,142
1656,11,428,142
1657,11,444,142
1658,12,446,154
1659,18,440,212
1660,14,462,170
