episode,episode_rewards,max_obj,suc_datas
777,5,176,60
778,5,171,60
779,8,202,96
780,8,202,96
781,12,239,152
782,13,252,166
783,13,247,166
784,13,247,166
785,13,250,166
786,9,255,112
787,9,257,112
788,8,259,100
789,10,213,124
790,11,217,138
791,8,245,98
792,10,257,126
793,7,246,86
794,7,244,86
795,8,243,100
796,12,236,152
797,8,251,100
798,8,250,100
799,8,248,100
800,9,289,116
801,11,294,142
802,11,288,142
803,11,291,142
804,9,299,116
805,9,270,116
806,11,265,142
807,9,271,116
808,9,268,116
809,8,270,112
810,9,279,116
811,11,272,142
812,7,270,90
813,6,240,74
814,7,237,86
815,9,284,116
816,9,284,116
817,9,301,116
818,9,307,116
819,9,302,116
820,9,290,116
821,9,305,116
822,9,301,116
823,9,298,116
824,9,277,116
825,9,283,116
826,9,268,116
827,9,279,116
828,9,272,116
829,9,273,116
830,9,233,116
831,9,234,116
832,9,229,116
833,11,226,142
834,9,233,116
835,9,228,116
836,8,245,112
837,9,236,116
838,9,237,116
839,9,240,116
840,9,236,116
841,11,235,142
842,9,224,116
843,8,246,112
844,8,249,112
845,8,247,112
846,8,247,112
847,8,249,112
848,7,238,100
849,8,246,112
850,8,250,112
851,6,231,88
852,8,251,112
853,8,245,112
854,8,247,112
855,8,249,112
856,8,245,112
857,8,247,112
858,8,247,112
859,7,222,90
860,8,250,112
861,8,290,112
862,8,246,112
863,8,243,112
864,8,243,112
865,8,243,112
866,8,247,112
867,8,243,112
868,8,242,112
869,8,240,112
870,8,326,112
871,8,321,112
872,8,242,112
873,8,242,112
874,7,239,100
875,8,244,112
876,9,216,116
877,9,215,116
878,9,216,116
879,9,214,116
880,9,218,116
881,9,214,116
882,9,224,116
883,7,295,100
884,7,312,100
885,9,289,116
886,11,279,140
887,7,281,90
888,9,300,116
889,8,292,112
890,9,273,116
891,4,296,44
892,3,278,36
893,6,262,74
894,6,266,74
895,5,288,62
896,6,268,74
897,5,266,60
898,5,264,60
899,5,266,60
900,4,246,60
901,4,216,60
902,4,221,60
903,4,222,60
904,4,205,60
905,4,195,60
906,4,194,60
907,4,194,60
908,4,194,60
909,4,194,60
910,4,213,50
911,4,194,60
912,4,196,60
913,4,194,60
914,4,195,60
915,4,195,60
916,4,205,60
917,5,261,76
918,11,308,142
919,9,312,116
920,9,317,116
921,9,310,116
922,9,310,116
923,9,307,116
924,9,305,116
925,4,250,64
926,9,310,116
927,9,310,116
928,9,306,116
929,9,315,116
930,8,353,112
931,8,348,112
932,8,351,112
933,8,350,112
934,8,341,112
935,8,351,112
936,9,326,116
937,9,329,116
938,9,329,116
939,9,329,116
940,8,351,112
941,8,341,112
942,8,331,112
943,8,316,112
944,8,321,112
945,8,321,112
946,8,330,112
947,8,330,112
948,8,323,112
949,8,321,112
950,8,318,112
951,8,323,112
952,8,325,112
953,7,324,100
954,8,332,112
955,8,352,112
956,8,349,112
957,7,332,100
958,8,350,112
959,7,231,100
960,7,248,100
961,7,237,100
962,5,218,72
963,6,221,88
964,6,224,88
965,6,221,88
966,6,221,88
967,5,230,76
968,6,230,88
969,5,209,72
970,5,234,76
971,6,236,88
972,7,262,100
973,7,242,100
974,7,242,100
975,7,234,100
976,8,248,112
977,8,252,112
978,8,255,112
979,7,238,88
980,3,179,32
981,4,191,52
982,3,185,48
983,8,252,112
984,9,234,116
985,9,232,116
986,9,232,116
987,7,229,90
988,9,233,116
989,11,255,142
990,11,247,142
991,11,244,142
992,11,248,142
993,11,253,142
994,7,177,86
995,7,177,86
996,9,192,112
997,7,178,86
998,9,192,112
999,9,191,112
1000,9,191,112
1001,9,191,112
1002,9,195,112
1003,9,196,112
1004,9,195,112
1005,8,182,98
1006,9,257,112
1007,9,255,112
1008,9,257,112
1009,7,256,86
1010,9,256,112
1011,9,259,112
1012,9,255,112
1013,9,238,112
1014,9,197,112
1015,9,196,112
1016,9,192,112
1017,7,174,86
1018,9,193,112
1019,9,193,112
1020,10,234,124
1021,10,230,124
1022,12,280,152
1023,12,282,152
1024,11,287,140
1025,12,254,152
1026,12,251,152
1027,11,262,140
1028,11,262,140
1029,11,283,142
1030,11,260,140
1031,11,258,140
1032,11,267,140
1033,12,289,154
1034,12,282,154
1035,11,274,140
1036,12,297,154
1037,12,298,154
1038,12,298,154
1039,13,288,166
1040,13,295,166
1041,13,294,166
1042,12,282,152
1043,13,286,166
1044,11,268,142
1045,11,279,142
1046,9,273,116
1047,11,283,142
1048,9,274,116
1049,11,279,142
1050,11,279,142
1051,11,279,142
1052,11,279,142
1053,11,279,142
1054,11,275,142
1055,11,275,142
1056,11,290,142
1057,11,304,142
1058,11,302,142
1059,11,286,142
1060,10,281,128
1061,11,276,142
1062,12,242,190
1063,14,253,216
1064,11,275,142
1065,11,268,142
1066,11,269,142
1067,9,262,116
1068,11,264,142
1069,5,246,76
1070,5,244,76
1071,11,268,142
1072,11,263,142
1073,7,265,100
1074,11,257,142
1075,6,254,88
1076,11,261,142
1077,11,274,142
1078,7,241,88
1079,8,255,102
1080,9,222,116
1081,9,215,116
1082,11,235,142
1083,11,239,142
1084,11,242,142
1085,12,237,154
1086,6,213,88
1087,6,211,88
1088,6,210,88
1089,11,201,130
1090,6,223,84
1091,11,239,142
1092,11,244,142
1093,11,235,142
1094,11,226,142
1095,6,211,88
1096,11,243,142
1097,11,240,142
1098,4,197,64
1099,4,194,64
1100,7,209,90
1101,9,226,116
1102,7,209,90
1103,7,225,100
1104,5,211,76
1105,5,209,76
1106,7,236,100
1107,5,189,58
1108,4,181,44
1109,4,181,44
1110,4,217,42
1111,4,181,44
1112,4,181,44
1113,4,181,44
1114,4,181,44
1115,4,183,44
1116,4,181,44
1117,4,167,48
1118,7,197,86
1119,7,217,86
1120,8,241,100
1121,8,189,100
1122,8,187,100
1123,8,191,100
1124,8,189,100
1125,7,172,86
1126,7,172,86
1127,7,172,86
1128,7,237,86
1129,8,267,100
1130,7,249,86
1131,6,252,74
1132,11,309,142
1133,11,231,142
1134,11,229,142
1135,11,304,142
1136,11,309,142
1137,11,310,142
1138,11,309,142
1139,5,277,60
1140,11,319,142
1141,9,306,116
1142,11,306,142
1143,11,295,142
1144,11,288,142
1145,11,294,142
1146,11,281,142
1147,11,271,142
1148,11,271,142
1149,11,271,142
1150,9,265,116
1151,11,297,142
1152,11,286,142
1153,11,289,142
1154,11,281,142
1155,11,289,142
1156,11,289,142
1157,11,294,142
1158,11,280,142
1159,11,271,142
1160,11,271,142
1161,11,267,142
1162,11,274,142
1163,11,271,142
1164,11,271,142
1165,11,270,142
1166,11,276,142
1167,11,276,142
1168,6,242,72
1169,5,240,60
1170,11,282,142
1171,11,282,142
1172,11,282,142
1173,11,294,142
1174,11,304,142
1175,11,312,142
1176,11,304,142
1177,11,304,142
1178,11,300,142
1179,10,299,128
1180,11,301,142
1181,11,301,142
1182,11,301,142
1183,11,303,142
1184,11,317,142
1185,11,297,142
1186,11,289,142
1187,11,291,142
1188,11,289,142
1189,11,286,142
1190,11,276,142
1191,11,266,142
1192,11,279,142
1193,11,285,142
1194,11,284,142
1195,11,232,142
1196,11,231,142
1197,11,231,142
1198,11,227,142
1199,11,231,142
1200,8,182,100
1201,8,185,100
1202,6,173,74
1203,7,179,86
1204,7,173,86
1205,7,176,86
1206,11,231,142
1207,11,231,142
1208,11,228,142
1209,11,225,142
1210,11,225,142
1211,5,194,76
1212,5,195,76
1213,7,202,90
1214,4,174,64
1215,4,174,64
1216,4,177,64
1217,5,189,76
1218,3,157,38
1219,3,153,36
1220,5,160,62
1221,3,155,36
1222,3,151,36
1223,3,166,32
1224,3,165,32
1225,1,137,12
1226,1,131,12
1227,1,147,12
1228,2,161,22
1229,3,167,32
1230,3,167,32
1231,3,180,32
1232,5,196,76
1233,11,231,142
1234,11,231,142
1235,11,231,142
1236,11,285,142
1237,11,279,142
1238,10,294,168
1239,5,278,76
1240,5,290,76
1241,5,290,76
1242,12,291,154
1243,12,318,154
1244,6,257,70
1245,12,308,154
1246,11,302,142
1247,11,296,142
1248,11,296,142
1249,11,296,142
1250,10,287,128
1251,11,296,142
1252,11,298,142
1253,11,310,142
1254,10,222,128
1255,11,275,142
1256,11,301,142
1257,11,234,142
1258,11,237,142
1259,11,235,142
1260,11,240,142
1261,11,249,142
1262,11,240,142
1263,11,240,142
1264,11,240,142
1265,11,228,142
1266,11,294,142
1267,11,306,142
1268,11,300,142
1269,11,300,142
1270,11,303,142
1271,11,299,142
1272,10,274,128
1273,11,281,142
1274,11,286,142
1275,11,284,142
1276,10,262,128
1277,11,290,142
1278,9,293,116
1279,8,283,102
1280,11,275,142
1281,11,293,142
1282,11,284,142
1283,18,293,212
1284,18,294,212
1285,19,284,224
1286,18,284,212
1287,17,275,198
1288,18,267,212
1289,18,272,212
1290,18,324,212
1291,18,345,212
1292,18,326,212
1293,18,329,212
1294,14,344,170
1295,14,354,170
1296,7,336,100
1297,7,336,100
1298,7,319,100
1299,7,322,100
1300,7,320,100
1301,6,311,88
1302,5,291,64
1303,5,265,70
1304,2,256,40
1305,2,252,40
1306,4,263,60
1307,4,220,60
1308,4,238,60
1309,4,245,60
1310,5,255,60
1311,4,268,52
1312,9,262,104
1313,7,261,90
1314,6,243,76
1315,9,273,116
1316,11,279,142
1317,11,280,142
1318,11,299,142
1319,11,290,142
1320,11,308,142
1321,7,353,100
1322,7,350,100
1323,7,326,100
1324,8,254,112
1325,11,254,142
1326,7,180,86
1327,7,177,86
1328,7,185,86
1329,7,182,86
1330,8,198,100
1331,7,185,86
1332,7,188,86
1333,10,248,128
1334,11,248,142
1335,9,236,116
1336,8,197,100
1337,7,185,86
1338,8,254,112
1339,6,238,88
1340,6,241,88
1341,6,248,88
1342,11,236,142
1343,9,220,116
1344,7,247,100
1345,6,238,88
1346,6,234,88
1347,5,225,76
1348,9,218,116
1349,9,212,116
1350,5,276,72
1351,8,269,102
1352,11,297,142
1353,11,297,142
1354,4,291,64
1355,4,289,64
1356,6,218,76
1357,5,196,70
1358,6,212,86
1359,5,235,76
1360,6,249,88
1361,6,246,88
1362,6,249,88
1363,6,231,88
1364,5,221,76
