0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
2.6666666666666665,0.875,0.0,0.6666666666666666,0.875,5.699999999999999,3.3846153846153846,0.7599999999999999,5.238095238095237,3.6363636363636362,0.8421052631578947,2.2857142857142856,3.6153846153846154,0.38888888888888884,1.875,0.7692307692307693,4.294117647058823,2.3000000000000003,1.777777777777778,0.5833333333333333,11.0,0.0,1.2857142857142858,0.0,0.0,0.7222222222222221,0.9565217391304349,2.3333333333333335,3.35,1.0000000000000002,1.625,2.1999999999999997,0.0,0.0,0.0,1.4,1.1111111111111112,1.8181818181818183,0.2222222222222222,4.615384615384615,0.0,0.4444444444444444,2.823529411764706,3.6666666666666665,0.0,5.666666666666667,1.2352941176470589,1.2,6.307692307692308,0.0,0.0,3.8695652173913038,0.76,1.777777777777778,0.0,9.777777777777779,4.2727272727272725,0.6818181818181819,1.8333333333333333,0.0,2.578947368421052,1.0588235294117647,0.88,0.42857142857142855,1.08,5.357142857142857,0.5000000000000001,15.000000000000002,5.0,0.0,0.42857142857142855,8.11764705882353,2.545454545454545,0.0,0.041666666666666664,1.1666666666666667,0.0,0.92,0.8666666666666666,7.500000000000001,1.9090909090909092,2.1,1.25,1.9999999999999998,0.75,1.714285714285714,2.777777777777778,0.736842105263158,0.0,0.0,0.9999999999999999,0.0,0.9565217391304348,2.3636363636363633,1.333333333333333,2.4285714285714284,5.375,0.7142857142857142,4.888888888888889
2.1666666666666665,0.4583333333333333,0.0,0.0,1.375,4.5,3.6923076923076925,0.6799999999999999,3.619047619047619,2.227272727272727,1.263157894736842,0.5,2.307692307692308,0.5,1.0625,0.0,2.235294117647059,1.9000000000000001,1.722222222222222,0.0,11.899999999999999,0.7,1.2857142857142856,0.0,0.0,0.5555555555555556,1.652173913043478,2.7083333333333335,2.8,0.6666666666666666,2.0,2.5333333333333337,0.2,0.0,0.0,0.8999999999999999,1.4444444444444444,1.0909090909090908,0.6666666666666666,4.6923076923076925,0.0,0.7222222222222223,3.5882352941176467,2.1333333333333333,0.0,6.25,2.1176470588235294,0.9199999999999999,6.0,0.0,0.0,3.391304347826087,1.04,2.5555555555555554,0.0,10.88888888888889,3.727272727272727,1.1363636363636362,1.7083333333333337,0.0,3.157894736842105,1.5882352941176472,0.84,0.0,1.2,4.5,0.30000000000000004,14.000000000000002,3.3000000000000003,0.25,0.6666666666666665,7.0588235294117645,1.2727272727272727,0.0,0.9166666666666665,0.16666666666666666,0.0,0.36,1.0,7.1,1.6818181818181819,2.8,1.875,1.4285714285714284,0.9,2.142857142857143,3.0000000000000004,0.7894736842105262,0.4666666666666667,0.3333333333333333,0.9999999999999999,0.0,0.8260869565217391,2.1818181818181817,1.1904761904761902,1.9999999999999996,5.0,0.14285714285714285,5.0
3.4166666666666665,0.8333333333333333,0.0,0.6666666666666666,1.4375,4.2,2.3076923076923075,0.7999999999999999,7.0476190476190474,2.1818181818181817,1.4210526315789473,0.7857142857142857,2.923076923076924,1.3888888888888888,3.25,0.23076923076923078,1.3529411764705883,4.0,2.555555555555556,0.08333333333333333,12.1,0.8,1.5238095238095235,0.0,0.0,0.3888888888888889,0.34782608695652173,1.9166666666666663,4.15,1.125,2.0625,2.4,0.0,0.0,1.25,0.0,2.1111111111111107,1.6363636363636362,1.3333333333333333,5.538461538461538,1.2,0.5555555555555556,5.235294117647058,3.6,0.0,5.25,1.5294117647058825,0.32,8.307692307692308,0.0,0.0,3.8695652173913047,1.08,1.833333333333333,0.0,11.777777777777779,1.8181818181818181,0.8636363636363635,1.0416666666666665,0.06666666666666667,1.4736842105263157,2.588235294117647,1.08,0.14285714285714285,1.24,6.214285714285715,0.5499999999999999,12.666666666666666,4.8,0.0,0.47619047619047616,4.941176470588235,1.7272727272727273,0.5217391304347826,0.3333333333333333,0.49999999999999994,0.0,0.8400000000000001,1.6666666666666667,6.3,2.0454545454545454,4.4,0.8125,1.1904761904761902,0.4,0.857142857142857,4.222222222222222,1.4736842105263157,0.9333333333333333,0.0,1.0555555555555556,0.0,1.4782608695652173,2.3636363636363638,1.9047619047619047,1.357142857142857,5.625,0.5,4.777777777777777
1.3333333333333333,0.625,0.0,0.3333333333333333,1.375,6.549999999999999,3.615384615384616,0.27999999999999997,5.047619047619048,3.5909090909090913,1.526315789473684,0.35714285714285715,2.692307692307692,1.1666666666666667,1.3125,0.9230769230769231,2.705882352941176,2.1999999999999997,1.6111111111111114,1.0833333333333333,7.500000000000001,0.2,0.619047619047619,0.0,0.0,0.8333333333333333,2.1304347826086953,2.416666666666667,2.85,0.8750000000000002,1.75,1.5999999999999999,0.0,0.0,1.25,0.6,1.9999999999999998,2.7272727272727275,1.9999999999999998,4.538461538461538,0.0,1.1666666666666667,3.0,3.5333333333333337,0.0,4.333333333333333,2.235294117647059,0.9599999999999999,5.692307692307692,0.0,0.0,2.608695652173913,0.8400000000000001,1.7777777777777777,0.0,12.11111111111111,2.9999999999999996,1.0454545454545456,1.125,0.0,3.9999999999999996,1.1764705882352942,0.72,0.0,1.1600000000000001,3.6428571428571423,0.05,14.222222222222223,6.3,0.0,0.23809523809523808,8.176470588235295,1.0,0.0,0.0,1.4999999999999998,0.0,1.08,0.5333333333333333,7.3,3.6363636363636362,3.2,0.125,1.3333333333333333,0.95,1.857142857142857,3.666666666666667,1.0,0.0,1.125,1.5555555555555556,0.125,1.0,1.2272727272727273,0.6190476190476191,0.7142857142857142,4.5625,0.0,8.666666666666668
1.1666666666666665,1.5416666666666667,0.0,0.6666666666666667,2.1875,4.7,2.4615384615384612,0.28,4.666666666666666,3.3181818181818183,1.8421052631578947,0.2857142857142857,3.2307692307692313,0.5555555555555556,2.125,0.9230769230769231,2.5882352941176467,2.5,1.8333333333333335,0.0,7.300000000000001,1.2,1.0476190476190477,0.0,0.0,0.9444444444444444,1.0434782608695652,1.6666666666666665,4.0,0.9166666666666666,2.3125,2.4,0.0,0.0,0.0,1.1,1.9999999999999998,2.6363636363636362,1.4444444444444444,3.538461538461538,0.0,1.9444444444444446,2.7647058823529407,2.8,0.0,4.25,2.1764705882352944,0.84,6.0769230769230775,0.0,0.0,3.8260869565217392,1.12,2.111111111111111,0.0,10.0,2.1818181818181817,1.2727272727272725,1.0,0.0,2.210526315789474,1.647058823529412,0.68,0.42857142857142855,1.36,4.642857142857143,0.49999999999999994,11.000000000000002,4.7,0.0,0.9523809523809522,5.647058823529411,0.7272727272727273,0.0,0.125,0.33333333333333337,0.0,0.9199999999999999,1.0666666666666667,7.4,1.0,2.7,1.75,2.238095238095238,1.0,2.9285714285714284,2.7777777777777777,1.6842105263157894,0.2,0.0,1.0555555555555556,0.0,1.1739130434782608,1.7727272727272725,0.7142857142857143,1.7142857142857142,4.625,1.4999999999999998,6.111111111111109
2.5833333333333335,0.7083333333333333,0.7647058823529412,0.0,0.8125,6.3,2.3846153846153846,0.5599999999999999,5.142857142857142,1.8636363636363638,2.4736842105263155,0.42857142857142855,1.230769230769231,0.16666666666666666,2.6875,0.0,2.6470588235294117,6.2,1.1111111111111112,0.0,12.2,0.6,1.2857142857142856,0.0,0.0,0.4444444444444444,1.0434782608695652,2.4166666666666665,3.349999999999999,0.7083333333333333,2.375,2.1333333333333333,0.2,0.0,0.0,0.1,4.111111111111111,0.36363636363636365,1.6666666666666665,4.846153846153847,1.1333333333333335,0.8333333333333333,5.176470588235294,5.333333333333332,0.36000000000000004,7.000000000000001,1.823529411764706,0.8,4.692307692307692,0.0,0.0,4.130434782608695,0.92,1.2777777777777777,0.0,10.666666666666668,3.454545454545454,1.5,1.6666666666666665,0.0,3.1578947368421053,1.1764705882352942,1.44,0.6666666666666666,0.48000000000000004,3.2142857142857135,0.75,12.555555555555555,8.700000000000001,0.0,0.9047619047619047,6.76470588235294,0.9090909090909091,0.0,0.08333333333333333,0.0,0.0,0.24,1.2,5.1000000000000005,1.9545454545454544,3.3,2.6875,1.3333333333333333,0.75,2.4999999999999996,5.222222222222223,1.5789473684210524,1.4,0.0,0.3333333333333333,1.1875,1.2608695652173911,2.090909090909091,1.4761904761904765,1.7857142857142854,5.6875,0.0,5.8888888888888875
1.6666666666666667,0.29166666666666663,0.0,0.0,0.4375,6.200000000000001,1.8461538461538463,0.6,6.523809523809524,2.8636363636363633,1.3684210526315788,0.2857142857142857,2.8461538461538467,0.16666666666666666,1.125,0.3076923076923077,2.4705882352941173,4.8999999999999995,1.1111111111111112,0.0,9.399999999999999,1.4999999999999998,1.0,0.0,0.0,0.5,1.4782608695652173,1.875,4.8,0.9583333333333335,2.75,1.9333333333333331,0.13333333333333333,0.0,0.0,0.7999999999999999,0.8888888888888888,1.1818181818181819,1.0,4.0,0.0,1.4444444444444446,5.647058823529412,3.5999999999999996,0.0,3.6666666666666665,2.1176470588235294,0.88,5.6923076923076925,0.0,0.0,3.173913043478261,1.4400000000000002,2.333333333333334,0.0,12.888888888888888,1.4545454545454546,1.0454545454545454,1.375,0.0,1.3684210526315788,0.7647058823529412,0.28,0.23809523809523808,0.7999999999999999,3.4285714285714284,0.35,13.222222222222223,9.400000000000002,0.6666666666666667,0.0,6.88235294117647,0.5454545454545454,0.0,0.125,0.6666666666666666,0.0,1.56,0.8666666666666667,7.200000000000001,1.6363636363636362,1.3,0.875,2.5238095238095237,1.1,1.4285714285714284,1.3333333333333333,0.3684210526315789,0.0,0.0,1.5,0.0,1.6521739130434785,1.7727272727272725,1.0,2.071428571428571,5.1875,0.6428571428571428,3.7777777777777777
3.1666666666666665,0.5,0.0,0.0,0.875,3.6999999999999997,1.384615384615385,0.32,5.761904761904761,3.2272727272727275,1.3684210526315792,0.9999999999999999,1.923076923076923,0.9444444444444444,1.3125,0.0,3.1764705882352944,2.6,1.9444444444444444,0.6666666666666666,8.100000000000001,0.9000000000000001,1.4761904761904758,0.0,0.0,0.3333333333333333,1.304347826086956,1.7083333333333333,5.0,0.875,4.1875,2.8666666666666667,0.0,0.0,0.08333333333333333,0.3,2.222222222222222,0.9090909090909091,1.0,3.7692307692307696,0.0,0.5555555555555556,4.764705882352942,1.5999999999999999,0.0,5.166666666666668,1.5882352941176472,0.52,6.461538461538461,0.0,0.0,4.304347826086957,1.9599999999999997,2.388888888888889,0.0,13.555555555555555,2.090909090909091,2.2727272727272725,1.2083333333333333,0.0,1.736842105263158,1.0,0.6,0.0,1.7200000000000002,6.357142857142858,0.55,9.666666666666666,4.7,0.0,0.47619047619047616,5.176470588235294,0.9090909090909091,0.0,0.16666666666666666,0.6111111111111112,0.35000000000000003,0.5599999999999999,0.7333333333333333,6.1000000000000005,2.272727272727273,1.5,1.0625,1.3333333333333335,0.9999999999999999,1.2857142857142856,3.0,0.8421052631578947,0.33333333333333337,0.0,0.888888888888889,0.0,1.1304347826086956,1.590909090909091,1.1428571428571428,2.214285714285714,6.125,0.0,4.777777777777778
2.3333333333333335,0.9166666666666666,1.0,0.0,1.0625,4.699999999999999,2.230769230769231,0.52,3.7619047619047614,3.772727272727273,1.7894736842105263,1.2142857142857142,5.000000000000001,0.8888888888888888,2.5625,0.0,2.058823529411765,3.0999999999999996,1.388888888888889,0.75,5.1,1.7,1.9047619047619049,0.0,0.56,0.38888888888888884,0.5652173913043479,1.5833333333333333,4.9,0.125,2.3125,1.5999999999999999,0.33333333333333337,0.0,0.5833333333333333,1.0999999999999999,1.4444444444444444,2.727272727272727,0.1111111111111111,6.0769230769230775,1.0666666666666667,0.5,4.588235294117647,3.666666666666666,0.0,6.5,0.8823529411764707,0.4,8.692307692307692,0.0,0.0,4.391304347826086,0.68,2.6666666666666665,1.3,12.666666666666668,3.0,0.8636363636363636,1.3333333333333335,0.0,3.3157894736842106,1.7058823529411766,0.0,0.0,0.72,6.642857142857142,0.5,8.0,5.6,0.0,0.42857142857142855,5.352941176470589,1.1818181818181819,0.0,0.0,1.3888888888888888,0.0,0.72,0.5333333333333334,5.2,2.7272727272727266,1.5,1.1875,1.7142857142857144,0.5000000000000001,1.1428571428571428,1.3333333333333333,1.2105263157894737,0.0,0.25,2.3333333333333335,0.6875,1.1739130434782608,2.0454545454545454,1.5238095238095237,1.9999999999999998,5.375,1.1428571428571428,7.222222222222222
1.7499999999999998,1.0416666666666665,2.0,0.3333333333333333,1.375,4.05,2.7692307692307696,0.7199999999999999,4.476190476190476,2.590909090909091,0.631578947368421,0.6428571428571428,2.6153846153846154,1.0555555555555554,1.125,0.0,2.8235294117647056,2.1,2.7222222222222223,0.0,8.6,0.30000000000000004,0.8571428571428571,0.0,0.0,0.3888888888888889,1.5217391304347827,2.625,3.9499999999999993,0.7916666666666667,1.125,2.466666666666667,0.0,0.047619047619047616,0.0,0.4,3.6666666666666665,2.545454545454545,1.0,2.4615384615384617,0.0,0.4444444444444445,4.1764705882352935,4.066666666666666,0.44,2.5,1.3529411764705883,0.48,4.6923076923076925,0.0,0.0,2.956521739130435,0.6400000000000001,2.444444444444444,0.0,7.666666666666666,2.8181818181818183,0.8181818181818182,1.75,0.0,2.947368421052631,2.5294117647058822,0.72,0.2857142857142857,1.76,3.2857142857142865,0.4,12.666666666666668,3.7999999999999994,0.8333333333333333,0.42857142857142855,5.470588235294118,1.6363636363636362,0.0,0.25,0.38888888888888884,0.0,0.48,0.5333333333333333,7.4,1.4999999999999996,3.8,0.875,1.8095238095238093,0.85,1.4285714285714286,4.444444444444444,1.8947368421052633,0.0,0.0,0.4444444444444444,1.875,1.0869565217391304,1.5,1.1428571428571428,1.2142857142857142,4.75,0.0,7.666666666666667
