episode,episode_rewards,max_obj,suc_datas
298,47,1118,229
299,31,1154,151
300,36,1172,195
301,45,1183,242
302,44,1158,216
303,36,1194,188
304,60,1232,288
305,48,1278,198
306,38,1215,197
307,46,1369,223
308,53,1359,272
309,38,1272,179
310,32,1099,160
311,40,1218,168
312,41,1438,219
313,37,1270,187
314,46,1329,228
315,38,1293,167
316,36,1349,161
317,46,1333,222
318,56,1277,239
319,50,1279,245
320,41,1269,200
321,47,1324,218
322,42,1465,183
323,30,1214,136
324,60,1302,266
325,41,1233,170
326,55,1299,257
327,46,1254,218
328,50,1229,234
329,61,1307,305
330,54,1291,247
331,57,1314,249
332,60,1455,263
333,45,1365,186
334,57,1382,290
335,34,1143,155
336,59,1384,240
337,64,1290,283
338,48,1253,198
339,36,1207,150
340,41,1286,208
341,52,1264,255
342,64,1208,298
343,51,1337,241
344,52,1340,213
345,50,1360,216
346,54,1312,232
347,38,1152,160
348,53,1339,246
349,43,1200,195
350,45,1298,200
351,45,1270,187
352,44,1303,179
353,50,1331,217
354,48,1323,202
355,31,1164,152
356,49,1352,253
357,44,1124,177
358,28,1162,114
359,25,1206,108
360,29,1054,128
361,36,1176,156
362,30,1263,154
363,32,1246,136
364,36,1224,167
365,21,1207,94
366,34,1219,134
367,33,1322,139
368,38,1196,188
369,41,1305,158
370,36,1331,184
371,26,1209,138
372,29,1233,126
373,35,1300,149
374,46,1281,252
375,37,1129,146
376,25,1093,110
377,37,1295,174
378,39,1258,198
379,42,1304,177
380,40,1241,170
381,33,1322,151
382,38,1252,179
383,30,1316,131
384,25,1288,110
385,35,1391,173
386,41,1198,178
387,37,1209,154
388,40,1303,190
389,41,1388,180
390,43,1288,208
391,45,1317,214
392,49,1346,228
393,51,1358,241
394,42,1239,188
395,37,1318,168
396,38,1316,158
397,51,1359,266
398,75,1404,343
399,64,1466,292
400,58,1483,294
401,59,1244,254
402,58,1451,258
403,35,1209,178
404,43,1311,219
405,51,1332,264
406,42,1374,210
407,42,1364,203
408,67,1320,347
409,48,1398,240
410,28,1296,125
411,34,1376,148
412,41,1257,222
413,45,1326,250
414,43,1235,237
415,42,1264,218
416,65,1245,290
417,42,1244,218
418,33,1213,156
419,42,1174,188
420,41,1236,184
421,39,1219,173
422,42,1243,216
423,32,1087,144
424,33,941,148
425,37,1101,157
426,35,1148,168
427,26,1036,104
428,32,1156,180
429,45,1220,251
430,50,1130,265
431,43,1235,217
432,35,1215,183
433,44,1132,246
434,57,1163,268
435,52,1086,251
436,41,1201,184
437,43,970,185
438,41,993,183
439,48,1067,228
440,40,1102,175
441,35,1126,153
442,40,1108,180
443,55,1259,254
444,32,1189,136
445,47,1154,245
446,51,1086,254
447,45,1291,217
448,37,1252,156
449,53,1358,234
450,37,1281,184
451,55,1262,295
452,57,1359,263
453,56,1375,283
454,50,1178,207
455,60,1176,274
456,54,1308,264
457,40,1160,210
458,60,1286,302
459,41,1256,207
460,49,1158,243
461,42,1129,210
462,37,1114,188
463,38,990,215
464,45,1150,232
465,39,1145,199
466,37,1183,225
467,42,1081,220
468,55,1169,264
469,49,1122,254
470,47,1054,254
471,61,1146,285
472,57,981,273
473,42,1090,208
474,33,1021,189
475,45,1104,225
476,42,1127,224
477,48,1075,233
478,40,1147,195
479,48,1184,223
480,44,1165,234
481,29,1118,150
482,38,1036,198
483,29,1060,145
484,36,1049,183
485,31,1066,129
486,33,1151,158
487,28,1082,120
488,34,1147,174
489,54,1137,260
490,38,1077,188
491,30,1025,175
492,35,1194,205
493,33,1042,182
494,51,1011,290
495,41,1082,243
496,31,1145,177
497,49,1081,245
498,32,1050,165
499,43,1029,233
500,29,1015,168
