episode,episode_rewards,max_obj,suc_datas
218,27,1090,101
219,53,1200,215
220,61,1143,251
221,42,1138,170
222,52,1050,207
223,59,1242,207
224,53,1150,215
225,54,1219,223
226,55,1164,234
227,40,1182,150
228,40,1265,148
229,30,1099,118
230,36,1118,145
231,32,1180,124
232,44,1271,160
233,64,1205,267
234,47,1108,178
235,67,1144,299
236,45,1228,181
237,49,1072,210
238,36,1285,132
239,54,1166,231
240,34,1145,129
241,57,1203,246
242,42,1164,152
243,48,1127,237
244,43,1156,153
245,51,1159,218
246,48,1256,187
247,52,1177,194
248,45,1151,172
249,59,1224,258
250,68,1236,297
251,66,1160,276
252,60,1132,222
253,39,1195,155
254,42,1237,161
255,42,1255,165
256,56,1189,230
257,54,1303,212
258,56,1335,224
259,54,1211,227
260,50,1193,214
261,57,1334,233
262,111,1437,461
263,63,1302,264
264,37,1345,159
265,68,1386,311
266,55,1351,255
267,52,1287,207
268,67,1243,264
269,55,1332,214
270,55,1415,229
271,52,1379,204
272,51,1170,219
273,51,1345,208
274,54,1230,246
275,70,1366,297
276,67,1408,260
277,42,1373,177
278,62,1287,243
279,73,1370,322
280,40,1308,149
281,59,1360,236
282,62,1375,305
283,47,1393,167
284,51,1406,204
285,47,1134,185
286,54,1292,224
287,54,1317,227
288,65,1288,274
289,51,1365,214
290,64,1397,232
291,61,1391,253
292,43,1349,165
293,49,1363,186
294,108,1511,499
295,57,1424,219
296,72,1342,274
297,44,1226,190
298,62,1276,261
299,80,1340,342
300,74,1306,321
301,44,1293,179
302,60,1355,262
303,61,1357,245
304,44,1342,203
305,65,1266,291
306,68,1237,283
307,45,1266,182
308,55,1332,225
309,50,1287,196
310,70,1144,292
311,40,1219,172
312,68,1267,291
313,65,1207,272
314,66,1312,305
315,58,1337,266
316,54,1338,242
317,43,1249,168
318,77,1332,355
319,63,1280,277
320,43,1385,179
321,63,1381,292
322,62,1351,289
323,65,1325,275
324,48,1364,215
325,58,1208,248
326,69,1273,345
327,64,1319,290
328,62,1147,280
329,46,1270,191
330,73,1402,327
331,55,1284,220
332,56,1275,237
333,41,1240,202
334,57,1284,273
335,69,1349,310
336,60,1223,256
337,64,1258,293
338,58,1355,243
339,63,1352,326
340,58,1317,277
341,55,1311,245
342,64,1302,311
343,77,1502,361
344,61,1469,284
345,65,1454,285
346,73,1406,303
347,58,1407,283
348,70,1507,337
349,96,1594,426
350,78,1501,365
351,72,1608,310
352,56,1605,284
353,52,1425,235
354,56,1563,235
355,89,1513,403
356,72,1492,318
357,78,1513,349
358,73,1536,301
359,75,1437,369
360,76,1517,331
361,63,1529,252
362,69,1544,281
363,61,1546,239
364,90,1677,399
365,85,1460,363
366,73,1670,311
367,63,1545,258
368,58,1650,227
369,72,1639,292
370,83,1652,357
371,89,1608,369
372,79,1552,299
373,89,1552,431
374,95,1591,429
375,79,1672,339
376,86,1502,380
377,74,1619,306
378,103,1592,427
379,83,1506,359
380,77,1515,313
381,56,1487,228
382,88,1462,394
383,68,1470,291
384,64,1386,261
385,69,1343,296
386,62,1436,267
387,59,1411,242
388,72,1508,292
389,61,1451,255
390,74,1406,290
391,75,1540,325
392,84,1363,360
393,93,1488,383
394,83,1451,329
395,81,1478,342
396,73,1522,292
397,65,1446,268
398,85,1442,325
399,59,1545,256
400,83,1349,341
401,66,1514,264
402,64,1489,264
403,78,1503,321
404,64,1372,272
405,68,1412,272
406,71,1387,299
407,48,1375,188
408,63,1423,244
409,70,1437,291
410,68,1474,268
411,65,1509,290
412,62,1392,233
413,86,1613,354
414,59,1499,252
415,53,1259,207
416,61,1325,260
417,62,1449,246
418,67,1436,271
419,81,1500,351
420,87,1479,351
421,74,1341,301
422,48,1355,189
423,69,1487,289
424,73,1496,303
425,62,1418,254
426,74,1559,313
427,79,1573,331
428,59,1271,246
429,64,1376,235
430,80,1336,336
431,83,1426,360
432,62,1483,255
433,66,1417,280
434,56,1541,206
435,60,1545,243
436,63,1566,259
437,76,1543,308
438,65,1401,300
439,65,1433,284
440,61,1503,250
441,51,1390,196
442,79,1528,378
443,63,1516,255
444,51,1351,201
445,73,1439,289
446,71,1481,291
447,58,1272,232
448,56,1130,242
449,49,1431,210
450,63,1502,269
451,57,1291,256
452,67,1436,297
453,68,1442,272
454,48,1354,185
455,80,1309,357
456,63,1379,271
457,55,1369,225
458,66,1359,245
459,75,1376,303
460,65,1343,281
461,70,1451,296
462,58,1491,239
463,72,1450,290
464,63,1606,270
465,63,1415,264
466,68,1346,293
467,63,1318,265
468,64,1458,290
469,63,1396,253
470,90,1482,409
471,73,1429,308
472,69,1477,290
473,74,1490,300
474,58,1524,228
475,77,1411,335
476,70,1503,283
477,62,1400,261
478,65,1428,330
479,71,1401,334
480,62,1530,289
481,67,1368,325
482,61,1562,281
483,78,1459,375
484,82,1582,381
485,67,1534,312
486,70,1522,364
487,71,1458,319
488,69,1460,300
489,70,1471,342
490,69,1479,318
491,52,1569,204
492,72,1471,347
493,55,1406,233
494,73,1541,327
495,63,1578,304
496,59,1463,269
497,54,1542,243
498,52,1506,251
499,70,1554,311
500,76,1523,315
