0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1.3529411764705883,6.538461538461537,4.888888888888888,4.777777777777778,1.9,0.8823529411764707,2.1304347826086953,0.3076923076923077,3.235294117647059,1.105263157894737,2.6666666666666665,3.6956521739130435,0.75,1.526315789473684,1.5909090909090906,0.5833333333333333,1.0769230769230769,4.0,1.48,3.578947368421052,5.0,2.4166666666666665,3.608695652173913,0.0,3.55,1.5789473684210522,4.7272727272727275,0.7,2.1875,0.5625,3.3500000000000005,8.083333333333332,3.400000000000001,0.0,1.9285714285714284,2.090909090909091,17.181818181818183,0.8333333333333333,4.090909090909091,0.13043478260869565,3.230769230769231,1.5,0.0,0.0,2.409090909090909,1.1333333333333333,4.230769230769231,0.6000000000000001,2.1176470588235294,2.6666666666666665,1.5294117647058825,2.1333333333333333,3.7600000000000002,1.4999999999999998,0.29411764705882354,1.4285714285714284,4.9375,1.08,1.5,3.75,3.1999999999999997,1.0,3.764705882352941
2.4705882352941178,3.1538461538461533,3.2222222222222223,3.8333333333333335,1.7000000000000002,1.7647058823529413,0.6956521739130436,0.9230769230769231,3.4705882352941178,1.789473684210526,3.5,5.478260869565217,1.7083333333333335,1.842105263157895,2.6363636363636362,2.75,1.153846153846154,3.8125,1.9200000000000002,2.3157894736842106,1.8666666666666665,1.5833333333333333,4.956521739130435,0.0,2.0999999999999996,2.1578947368421053,3.5454545454545463,0.0,1.125,0.0,3.65,5.416666666666666,4.7,0.0,1.1428571428571428,2.818181818181818,13.454545454545453,1.2916666666666667,3.3636363636363633,0.13043478260869565,2.0,3.2,0.0,0.38095238095238093,1.8636363636363633,0.4,2.9230769230769234,1.4666666666666666,2.4117647058823533,1.3333333333333335,0.7647058823529412,2.5999999999999996,3.4,0.9285714285714285,0.47058823529411764,1.9047619047619047,4.375,0.6,1.25,4.85,2.8666666666666667,1.388888888888889,4.411764705882353
3.8823529411764706,4.384615384615384,1.4444444444444444,4.0,2.1,0.47058823529411764,1.1304347826086958,0.8461538461538463,3.88235294117647,2.5263157894736845,3.2777777777777777,5.0,0.9166666666666667,1.736842105263158,2.5,2.916666666666667,1.923076923076923,3.8125,2.4800000000000004,3.894736842105263,1.4,1.458333333333333,5.521739130434782,0.0,3.2,2.1578947368421053,4.136363636363637,0.0,1.0625,0.0,1.6999999999999997,6.75,5.5,0.0,2.142857142857143,4.181818181818182,13.636363636363638,1.2083333333333333,3.0,1.1304347826086956,2.0769230769230766,4.0,0.0,0.0,4.2272727272727275,0.2,4.461538461538462,0.13333333333333333,3.8823529411764706,2.0,2.4705882352941178,2.333333333333334,3.2399999999999993,2.5,1.1764705882352942,1.5238095238095237,4.0,2.3200000000000003,0.625,4.0,1.9333333333333333,1.1111111111111112,3.588235294117647
3.6470588235294117,4.307692307692308,4.666666666666667,4.333333333333334,0.9500000000000001,2.6470588235294117,1.217391304347826,0.6153846153846154,2.7058823529411766,1.736842105263158,4.111111111111112,4.217391304347826,1.4583333333333333,1.473684210526316,2.090909090909091,2.25,1.3846153846153848,4.9375,1.92,2.210526315789474,3.333333333333334,0.9166666666666666,5.043478260869565,0.0,2.75,1.631578947368421,3.9999999999999996,0.0,1.3125,0.0,1.7,5.999999999999999,3.400000000000001,0.0,1.4285714285714286,4.454545454545454,13.181818181818182,1.3333333333333333,2.5909090909090904,0.0,1.6153846153846156,4.1499999999999995,0.0,0.47619047619047616,1.3636363636363635,0.9333333333333333,3.076923076923077,1.1333333333333333,2.7647058823529416,1.9444444444444442,1.2352941176470589,3.7333333333333334,3.7600000000000002,0.7142857142857142,0.7058823529411765,0.857142857142857,3.0,1.2,1.25,3.95,1.9333333333333331,1.1111111111111112,2.4117647058823533
2.4705882352941178,5.615384615384616,5.666666666666666,3.8888888888888893,1.1,1.647058823529412,1.0869565217391306,3.461538461538462,2.058823529411765,2.526315789473684,2.611111111111111,4.217391304347826,0.9583333333333334,2.0,2.2727272727272725,2.4166666666666665,0.9230769230769232,4.125,2.6799999999999997,3.2105263157894735,2.066666666666667,1.5416666666666665,5.217391304347825,0.0,2.8,2.263157894736842,5.363636363636364,0.0,0.9375,0.125,3.3,4.916666666666667,4.699999999999999,0.0,2.2857142857142856,3.3636363636363633,16.18181818181818,1.25,2.1818181818181817,0.30434782608695654,1.8461538461538467,3.15,0.08,0.0,3.1363636363636362,2.2666666666666666,4.538461538461538,0.6,2.411764705882353,3.055555555555556,0.7058823529411764,3.933333333333333,2.2,0.9285714285714286,0.3529411764705882,2.1904761904761902,2.25,0.9599999999999999,1.625,4.55,2.266666666666667,1.2222222222222223,3.1764705882352944
2.8235294117647056,4.846153846153848,4.333333333333333,2.666666666666667,1.4,0.7058823529411765,1.0869565217391304,0.7692307692307694,3.2941176470588234,2.052631578947368,3.666666666666666,4.434782608695652,1.3333333333333333,1.5789473684210522,3.3181818181818183,1.5,1.3846153846153846,3.75,1.64,3.4736842105263155,3.0,2.4583333333333335,4.478260869565218,0.0,1.6500000000000001,1.9473684210526316,2.590909090909091,0.6500000000000001,1.3125,0.0,2.5999999999999996,3.75,6.500000000000001,0.0,1.2142857142857144,3.909090909090909,12.999999999999998,2.75,1.0909090909090908,0.13043478260869565,2.769230769230769,3.9000000000000004,0.0,0.0,2.1818181818181817,1.2666666666666666,6.846153846153847,0.13333333333333333,2.1176470588235294,1.7222222222222223,0.5294117647058824,3.266666666666667,3.240000000000001,1.357142857142857,0.8823529411764707,1.1428571428571428,3.0625,1.0,1.0625,5.800000000000001,2.8000000000000003,1.5555555555555558,4.235294117647059
4.411764705882353,5.9230769230769225,1.9999999999999998,2.4444444444444446,1.2000000000000002,1.411764705882353,1.1304347826086958,0.9230769230769231,4.235294117647059,2.7894736842105265,2.333333333333333,4.260869565217392,2.125,2.4210526315789473,2.499999999999999,1.5833333333333333,2.0,4.4375,2.3600000000000003,3.473684210526316,2.1333333333333333,2.5,4.0,0.0,1.5500000000000003,3.473684210526315,3.727272727272727,0.0,1.0,0.3125,3.5500000000000003,6.333333333333333,4.5,0.0,1.1428571428571428,3.2727272727272725,12.818181818181818,1.8750000000000002,2.3636363636363633,0.21739130434782608,3.153846153846154,2.25,0.36,0.0,1.9545454545454544,0.13333333333333333,4.538461538461539,0.9333333333333333,2.7058823529411766,1.5555555555555556,0.7647058823529411,1.3333333333333333,2.3200000000000003,1.7857142857142856,1.647058823529412,1.380952380952381,2.9375,0.72,1.5,4.7,3.6666666666666665,1.3888888888888888,3.6470588235294112
2.764705882352941,4.0,4.111111111111112,2.888888888888889,2.45,1.0,1.217391304347826,0.9230769230769231,3.0000000000000004,2.789473684210526,3.1666666666666665,5.260869565217392,0.7083333333333334,1.1578947368421053,2.0000000000000004,2.9166666666666665,2.0,3.8125,0.9599999999999999,2.1052631578947367,2.7333333333333334,1.8750000000000002,2.565217391304348,0.0,3.0499999999999994,1.3157894736842102,3.454545454545454,0.0,1.0625,0.0,5.499999999999999,5.333333333333332,7.6,0.0,1.1428571428571428,1.5454545454545454,12.545454545454547,2.541666666666667,3.3181818181818183,0.782608695652174,2.4615384615384617,2.1,0.0,0.0,2.5454545454545454,0.2,6.230769230769231,0.7333333333333333,4.0,3.2222222222222223,2.235294117647059,3.4,2.44,0.5714285714285714,1.5882352941176472,0.9047619047619047,2.8125,1.68,0.75,4.3,2.1333333333333333,1.0555555555555556,5.1764705882352935
2.294117647058824,5.153846153846154,3.333333333333334,2.833333333333333,1.8,2.1176470588235294,1.7391304347826086,0.5384615384615385,2.1764705882352944,1.0526315789473684,2.555555555555556,4.434782608695652,0.75,1.0,1.8181818181818181,0.41666666666666663,1.5384615384615385,3.1875,1.52,2.4736842105263155,2.8,1.9999999999999998,4.521739130434782,0.0,1.8,1.6842105263157894,3.136363636363636,0.0,1.1875,0.0,2.7,4.5,6.6,0.0,1.2142857142857142,3.5454545454545454,13.999999999999998,1.1666666666666667,2.954545454545454,0.6086956521739131,2.076923076923077,3.55,0.0,0.0,1.5454545454545454,0.3333333333333333,5.615384615384615,0.9333333333333333,1.5294117647058825,1.2222222222222223,1.5294117647058825,2.5999999999999996,3.3600000000000003,0.7142857142857142,0.23529411764705882,1.1428571428571428,3.625,0.8800000000000001,1.125,4.000000000000001,3.666666666666667,1.0555555555555554,4.117647058823529
1.5294117647058825,3.384615384615384,4.333333333333333,4.666666666666667,1.6,0.5294117647058824,0.5217391304347827,0.7692307692307693,3.764705882352941,1.9999999999999998,2.111111111111111,5.304347826086957,0.875,1.7368421052631577,2.590909090909091,2.083333333333333,1.6923076923076923,5.25,1.8400000000000003,2.0,4.4,3.2083333333333335,5.130434782608695,0.0,3.0999999999999996,1.7368421052631577,4.2727272727272725,1.1500000000000001,0.875,0.0,3.6,4.750000000000001,7.3,0.0,2.5,3.2727272727272725,16.545454545454547,2.5,2.318181818181818,0.21739130434782608,2.692307692307692,3.5499999999999994,0.0,0.0,2.409090909090909,1.0,4.461538461538462,0.26666666666666666,2.7058823529411766,3.166666666666667,2.0,4.4,2.4000000000000004,0.857142857142857,0.11764705882352941,0.9047619047619049,2.125,1.32,1.0625,4.2,3.4,1.8888888888888888,2.9999999999999996
